distance_km,poids_kg,volume_m3,cout_transport,delai_preparation_h,nb_points_passage,score_qualite_route,meteo_risque,promesse_delai_h,jour_semaine,transporteur,priorite,retard
1242.85,44.96,3.17,375.13,45.21,18,34.55,12.22,54.36,1,T1,express,0
2212.57,56.88,2.62,145.67,27.29,7,89.02,86.68,186.4,7,T1,express,1
234.11,12.46,2.62,261.02,15.96,4,6.61,52.93,51.55,1,T3,express,0
1153.69,80.35,1.92,78.86,61.43,4,10.24,80.49,74.49,1,T3,standard,0
483.03,4.96,2.82,299.1,32.42,13,35.59,38.38,85.72,7,T3,standard,0
2838.48,63.11,1.53,279.1,38.26,1,95.37,13.28,51.56,3,T2,express,1
450.77,53.11,1.81,153.89,48.2,4,37.24,91.71,70.98,6,NA,standard,0
1794.26,92.21,3.24,8.03,61.35,16,66.79,0.4,12.45,4,T3,express,1
1193.03,72.84,0.05,256.81,56.96,16,46.19,54.64,99.23,3,T3,express,0
2007.01,97.02,0.5,397.82,41.83,11,20.39,30.33,135.6,7,T3,express,1
655.91,12.43,1.1,204.64,67.89,6,16.51,14.8,186.64,1,T2,express,0
1370.56,102.46,3.24,348.26,17.87,3,38.64,92.84,227.53,7,T3,express,1
464.42,72.73,0.31,141.21,7.15,4,43.76,79.9,86.26,2,T3,standard,0
2500.75,114.3,2.66,17.03,10.71,12,22.84,76.0,132.27,1,T2,standard,1
1452.91,25.03,1.57,247.65,18.95,8,12.61,60.21,131.79,7,T1,standard,0
734.59,25.92,2.88,58.19,68.25,7,13.14,44.82,129.27,7,T1,standard,0
2210.68,106.35,2.55,271.82,64.23,12,44.35,57.0,11.72,3,T3,express,1
1550.47,39.02,2.39,88.24,6.85,8,637.14,39.8,48.08,7,T3,standard,0
332.23,1.04,0.41,385.7,46.9,15,75.49,19.25,67.6,1,T2,express,0
2748.13,38.87,0.18,366.08,41.2,13,26.41,45.72,41.54,7,T2,standard,1
2545.13,45.59,2.55,427.13,69.63,10,64.47,64.31,216.6,1,T2,express,1
1928.34,102.3,1.83,45.18,18.04,5,42.34,23.99,163.29,5,T3,express,1
1376.94,110.48,0.67,88.43,28.46,16,21.19,97.71,214.02,7,T2,standard,1
2263.47,116.59,3.2,280.11,6.11,11,13.84,76.4,176.94,2,T3,standard,1
1728.37,105.75,3.27,91.48,9.17,3,93.97,91.31,32.17,4,T2,standard,1
1450.72,65.61,3.47,58.34,26.36,11,73.63,28.32,168.36,5,T1,express,1
323.37,2.06,0.77,313.01,0.61,7,84.23,63.22,110.83,5,T1,express,0
1067.7,103.71,1.82,NA,27.2,4,56.31,87.55,83.42,3,T2,standard,1
914.7,66.56,2.19,18.27,22.32,14,5.9,66.91,120.25,1,T2,standard,0
1138.12,92.14,1.61,149.14,53.14,8,3.9,10.41,65.06,3,T3,express,0
1191.14,60.88,0.61,434.9,36.33,7,15.55,2.0,197.5,7,T1,express,0
3109.83,93.96,0.39,265.54,70.11,5,26.79,58.74,235.78,6,T1,express,1
2191.93,104.21,3.13,85.57,64.7,18,66.31,27.09,10.28,6,T1,express,1
2375.98,78.43,1.19,100.56,37.75,16,46.7,40.06,173.47,2,T2,express,1
1709.29,112.4,2.72,319.29,5.32,17,81.3,,142.87,3,T3,express,1
1347.27,77.65,2.71,82.45,35.43,10,48.09,8.68,59.59,3,T2,express,1
411.24,119.58,1.71,29.3,63.19,12,81.49,64.39,19.54,6,T3,standard,0
883.54,68.67,3.32,167.89,29.78,18,86.88,80.16,14.24,5,T1,standard,0
368.57,105.39,2.8,443.07,38.09,11,"98,59",76.68,17.51,2,T3,standard,0
2742.28,88.84,2.34,374.57,20.08,9,22.1,80.28,209.71,4,T1,standard,1
2815.76,96.29,1.64,92.1,30.34,11,7.28,29.68,113.09,7,T1,standard,1
873.41,76.36,1.03,275.82,68.74,8,3.98,NA,158.29,1,T3,standard,0
535.43,43.25,1.13,330.28,6.39,15,94.52,77.36,116.16,2,T3,standard,0
767.01,67.19,3.3,144.62,51.58,14,39.31,80.28,53.15,2,T3,standard,0
2379.74,83.16,0.43,49.88,3.34,18,78.29,33.98,8.94,4,T3,express,1
2970.81,110.49,0.91,82.34,39.23,7,98.97,91.79,169.75,7,T1,standard,1
2220.01,31.23,2.43,218.94,39.67,4,33.38,91.56,8.87,1,T1,express,1
1954.95,50.96,1.8,407.87,67.84,16,35.08,30.01,206.27,4,T1,standard,1
2937.07,19.12,1.88,298.08,32.61,7,20.56,83.53,44.51,2,T1,express,1
91.85,96.31,2.9,131.8,69.37,10,30.32,36.72,209.93,2,T2,standard,0
2166.95,14.41,3.05,142.94,56.08,12,71.01,28.39,167.39,5,T3,express,1
373.15,41.37,3.25,123.98,32.86,9,34.73,68.23,81.22,3,T1,standard,0
1868.09,84.78,1.0,172.68,18.34,17,53.07,18.0,231.6,5,T1,express,1
1863.87,41.46,0.48,50.16,41.38,7,77.84,44.65,138.53,1,T3,express,0
2819.61,64.75,1.83,185.44,42.65,18,41.39,71.19,9.38,4,T3,standard,1
764.62,76.37,2.7,228.44,53.61,8,76.38,97.72,133.67,4,T1,standard,0
2026.0,32.98,3.5,426.16,70.16,12,65.13,3.55,188.32,4,T1,express,1
447.36,59.43,1.76,390.68,20.51,5,45.21,48.66,142.96,3,T2,express,0
3041.06,96.99,0.6,409.71,13.83,7,41.57,96.09,84.56,3,T1,express,1
2114.21,95.71,2.34,312.45,2.11,9,66.51,72.9,162.74,3,T1,standard,1
188.5,16.39,0.13,39.67,47.21,17,84.96,4.74,91.12,3,T3,express,0
2553.48,3.27,1.09,300.09,19.56,16,14.15,1.59,70.3,4,T2,express,0
764.46,62.64,3.02,272.91,72.0,8,96.04,34.58,1664.59,3,T1,express,0
1896.74,17.85,0.3,313.33,16.79,7,28.74,95.69,26.4,3,T2,express,0
1393.34,164.58,2.7,56.19,4.46,1,75.95,49.52,204.38,1,T3,standard,1
2659.35,106.24,3.36,188.11,25.01,17,41.29,97.65,177.54,7,T2,express,1
2375.35,46.03,1.41,212.26,56.53,8,21.04,91.65,100.02,4,T1,express,1
1665.52,84.42,1.16,40.01,7.48,14,20.16,40.54,80.51,4,T1,standard,1
2483.61,105.37,2.9,292.89,46.21,8,13.84,24.79,142.44,2,T3,express,1
24.35,110.49,1.33,433.15,11.97,15,15.8,69.4,57.29,4,T2,standard,0
2975.14,46.05,0.97,101.71,49.98,11,53.74,48.17,80.02,4,T2,express,1
844.64,107.87,1.9,189.48,37.4,11,81.4,31.42,61.08,5,T3,express,1
1076.15,17.96,1.75,272.69,11.83,1,NA,51.83,22.03,7,T1,standard,0
3189.88,1.77,0.63,32.81,42.89,3,88.62,89.87,99.77,1,T2,standard,1
2864.8,64.0,2.21,284.23,12.06,3,74.06,51.16,107.24,2,T2,standard,1
2774.34,43.62,1.39,191.15,64.05,12,49.46,0.13,78.86,4,T3,standard,1
1977.17,11.36,2.99,170.23,42.08,16,13.6,2.62,51.45,3,T3,express,1
1572.87,22.4,2.84,301.81,66.93,13,58.57,86.33,230.26,2,T2,standard,0
674.58,4.66,0.43,255.48,32.76,2,33.86,4.71,197.56,5,T3,standard,0
693.3,15.81,1.42,332.64,60.36,9,38.5,25.82,25.43,7,T3,standard,0
2048.36,6.58,0.19,425.66,53.99,7,22.34,5.07,120.33,6,T2,standard,0
3033.3,75.13,1.53,294.57,56.26,15,31.86,49.06,180.21,4,T2,express,1
1140.56,86.28,0.84,265.19,39.33,14,21.57,4.33,112.22,6,T3,standard,0
1434.38,42.37,0.64,29.87,61.41,14,74.67,17.27,187.07,4,T1,express,0
3065.62,NA,1.99,410.96,41.4,10,89.49,86.5,11.98,4,T3,express,1
1876.16,113.07,1.46,161.39,22.17,14,50.29,30.88,128.41,,T1,express,1
878.99,103.21,1.63,171.29,18.55,3,5.45,28.23,101.39,4,T1,express,0
2108.66,95.13,1.71,116.67,69.29,13.71,11.56,53.2,35.47,5,T3,standard,1
604.62,86.42,1.65,432.89,71.42,5,93.96,56.07,55.14,6,T3,express,0
76.93,76.72,3.22,321.19,37.68,17,81.27,71.86,23.05,5,T1,standard,0
1441.15,25.99,0.43,13.82,8.91,7,83.79,86.32,204.3,1,T2,express,0
1806.56,8.01,1.85,146.43,67.02,10,51.16,24.49,168.76,6,T1,express,0
1466.88,99.54,2.26,167.38,64.29,6,2.68,67.45,198.1,6,T1,express,1
3176.7,25.8,2.83,122.06,31.07,7,97.4,99.48,154.72,1,T3,standard,1
1951.41,70.89,2.45,173.79,7.7,3,24.59,75.98,9.07,2,T2,express,1
1946.09,50.87,2.72,178.02,49.32,15,22.06,28.15,58.99,5,T3,express,1
2082.9,55.74,1.28,149.24,66.56,9,80.15,0.46,162.03,6,T2,express,1
442.87,83.96,1.79,NA,61.65,15,37.14,15.0,67.56,2,T1,standard,0
1517.71,17.74,3.31,318.07,15.34,2,13.36,97.13,8.46,3,T2,standard,0
2458.9,99.19,2.57,216.0,8.47,14,94.21,60.46,7.63,1,T2,standard,1
2806.94,104.89,0.15,414.89,1.41,7,32.69,51.21,192.71,2,T1,express,1
692.93,37.26,1.51,285.82,17.55,1,29.2,63.71,159.28,3,T2,standard,0
3087.25,78.81,3.06,355.12,18.02,18,2.35,15.03,79.98,4,T1,express,1
293.5,19.62,1.7,140.48,50.27,5,45.71,"81,19",113.81,3,T3,express,0
712.23,27.45,2.98,54.88,45.06,1,2.67,6.86,18.31,3,T3,express,0
620.89,98.98,0.5,146.55,38.53,11,14.17,2.71,79.23,3,T2,standard,0
621.21,38.55,1.34,385.7,64.04,15,23.67,90.41,90.3,5,T2,express,0
1805.44,71.75,0.02,316.27,68.95,15,5.9,89.78,100.45,2,T2,standard,0
112.57,110.5,1.59,67.17,31.49,3,92.02,72.87,40.58,5,T1,standard,0
130.77,26.08,0.67,266.61,54.79,7,87.91,6.2,233.86,3,T3,standard,0
1224.21,92.25,2.98,372.06,43.12,7,32.19,63.21,236.88,5,T2,express,1
2711.27,32.51,2.38,216.75,12.12,,10.56,5.87,31.89,5,T1,standard,1
834.31,12.32,0.96,374.42,19.14,6,8.81,36.45,209.49,3,T3,standard,0
1672.17,7.93,2.45,34.47,48.19,4,29.27,51.66,142.78,1,T3,express,0
1679.37,9.37,0.67,404.31,53.24,17,11.56,45.4,139.54,4,T3,standard,0
610.06,110.23,1.95,300.61,52.14,8,11.43,82.32,124.16,5,T2,standard,0
3069.87,19.18,2.51,90.75,12.36,15,51.16,12.04,117.64,1,T3,express,1
742.76,48.46,2.07,70.7,27.77,16,19.68,57.55,110.61,2,T2,express,0
849.82,13.74,1.36,87.45,65.55,12,80.45,57.67,193.42,7,T3,standard,0
928.12,1.95,2.81,59.82,0.8,2,43.64,49.29,174.44,7,T3,express,0
1351.96,48.04,1.88,435.32,47.79,2,65.63,15.93,54.34,4,T2,express,0
1996.82,81.18,2.99,157.4,14.79,5,69.38,54.56,13.84,6,T2,standard,1
2935.19,0.79,9.71,181.47,24.61,17,40.19,21.34,72.5,3,T2,express,1
853.26,1.36,3.22,273.4,41.81,12,45.27,31.55,9.08,2,T3,standard,0
327.13,9.57,1.43,156.82,40.24,10,41.38,83.92,91.53,4,T2,express,0
766.27,5.89,0.91,342.79,56.87,13,38.24,21.58,77.75,4,T3,express,0
1971.76,13.96,2.43,370.01,34.36,8,71.16,75.57,97.22,3,T1,standard,0
244.27,74.68,1.9,131.62,1.06,3,66.0,57.57,141.5,4,T1,standard,0
1340.09,65.43,2.41,94.08,45.37,2,89.35,84.66,138.92,6,T1,express,1
2521.32,108.23,3.03,18.91,9.0,11,71.61,91.46,207.49,3,T3,express,1
1503.66,29.64,0.22,276.31,54.71,17,82.11,62.0,119.56,6,T1,express,0
400.78,4.32,2.9,115.19,70.66,1,78.29,78.93,152.05,3,T1,express,0
1933.78,6.66,2.3,142.43,65.88,4,23.91,61.24,77.39,6,T1,standard,0
1217.65,4.0,2.16,440.85,8.03,,9.41,95.43,217.97,4,T1,express,0
769.13,81.27,1.22,51.83,28.88,18,57.38,10.67,164.22,2,T2,express,0
394.66,77.98,2.0,328.15,52.28,9,45.16,3.61,132.67,5,T3,express,0
851.8,37.69,0.29,132.69,14.48,3,53.99,20.28,92.47,7,T1,express,0
255.78,55.09,1.48,98.72,17.47,3,2.43,66.3,93.5,6,T2,express,0
2678.78,23.0,0.14,371.31,53.07,17,43.12,82.03,118.03,5,T3,standard,0
272.58,84.63,0.14,375.4,14.14,10,16.36,54.35,192.79,1,T1,express,0
2150.37,94.02,3.1,17.21,22.36,14,50.67,61.04,103.97,5,T3,express,1
NA,27.5,0.36,377.09,56.38,2,71.66,8.34,164.87,6,T3,express,0
2779.75,6.11,0.89,81.69,67.41,NA,26.03,49.74,125.35,2,T1,standard,1
2455.57,115.37,1.5,280.92,38.53,4,19.53,85.58,20.2,6,T1,express,1
2872.66,104.57,2.13,186.33,28.63,9,91.29,45.25,123.93,2,T3,standard,1
2780.62,8.62,2.22,204.17,55.15,10,76.14,68.65,127.64,5,T3,standard,1
2907.3,107.19,1.41,167.3,28.98,2,9.18,99.27,145.36,3,T1,standard,1
1196.85,86.68,0.72,46.96,16.99,18,57.92,33.95,76.34,5,T3,standard,0
1913.39,33.12,1.28,101.87,8.26,4,43.63,76.29,223.86,6,T2,express,0
2252.23,58.68,0.65,218.06,34.13,2,51.26,7.11,216.77,2,T1,express,1
247.7,59.45,3.45,305.05,25.55,14,14.23,23.14,113.03,1,T2,express,0
1880.15,70.61,2.76,61.99,36.33,10,5.53,22.21,103.07,2,T2,standard,1
959.56,14.07,2.34,413.3,28.66,3,91.17,42.48,81.98,4,T2,standard,0
1290.78,72.35,NA,304.63,15.92,16,12.86,62.08,184.66,4,T3,standard,0
1163.75,30.71,1.53,9.24,58.73,4,19.54,8.21,135.77,5,T1,standard,0
2018.03,107.46,2.3,186.81,25.17,1,94.43,96.36,209.68,2,T2,standard,1
2373.66,2.31,2.3,180.52,21.5,14,86.4,4.04,52.03,1,T2,standard,1
1193.58,3.8,0.58,150.73,34.59,11,11.27,77.69,173.86,1,T2,standard,0
2479.32,14.97,0.61,248.56,44.93,7,30.04,83.43,132.4,3,T1,standard,0
1966.38,93.64,2.41,233.54,11.16,5,21.6,76.92,39.11,7,T2,express,1
788.57,38.14,2.61,409.81,15.44,1,41.7,99.89,159.68,2,T1,standard,0
492.19,92.71,1.97,23.37,69.56,8,21.72,51.01,153.21,4,T2,standard,0
2510.47,35.48,1.3,42.0,4.41,14,33.21,43.75,99.25,4,T3,standard,1
2622.95,32.06,0.96,329.35,7.09,17,41.84,2.17,42.93,3,T1,express,1
1630.44,15.52,0.81,356.96,47.77,8,22.54,61.83,152.66,7,T1,express,0
1667.24,17.74,2.84,275.5,38.57,1,67.62,66.36,26.94,3,T3,standard,0
2751.51,33.5,2.71,360.74,54.0,6,69.47,50.59,70.91,2,T3,express,1
452.72,31.11,0.98,105.14,31.69,17,84.12,5.42,150.23,6,T3,standard,0
3083.19,60.33,2.82,447.78,68.06,12,38.35,3.36,193.39,7,T3,express,1
1809.19,110.0,1.48,447.5,16.8,14,50.85,92.66,217.57,7,T3,standard,1
2630.88,36.45,0.79,186.21,65.43,5,34.29,66.83,,6,T2,standard,1
2510.96,26.7,2.91,26.69,20.93,3,48.43,62.47,227.83,6,T1,standard,1
568.86,73.92,3.44,438.03,47.67,1,64.51,46.49,89.73,3,T1,express,0
2838.11,,2.53,82.66,38.9,3,60.26,90.95,66.4,6,T3,express,1
1042.41,106.69,2.48,271.18,60.07,4,95.47,81.69,238.41,4,T3,standard,1
2427.35,106.18,2.39,149.2,29.34,14,23.71,79.76,220.82,1,T3,express,1
867.94,17.14,1.14,398.42,42.34,6,19.01,91.73,90.58,"6,00",T2,express,0
381.17,67.91,0.82,96.12,60.13,16,27.67,88.96,223.61,5,T3,standard,0
891.86,115.5,2.57,102.44,6.54,4,93.88,37.62,48.76,4,T2,express,1
2425.29,19.77,3.0,37.55,36.2,12,31.16,40.22,211.45,5,T3,standard,1
910.24,2.5,1.62,408.1,11.22,7,95.57,46.65,182.25,7,T2,standard,0
1865.73,101.01,2.39,407.84,21.28,9,87.7,4.21,188.22,6,T1,standard,1
1575.53,2.79,1.69,85.9,37.26,7,3.91,49.64,131.15,5,T2,express,0
1964.56,115.54,1.08,47.53,42.26,4,99.59,86.98,56.22,6,T1,standard,1
2189.42,114.22,1.87,101.13,65.44,7,97.66,47.88,233.64,2,NA,standard,1
425.45,13.75,2.25,257.52,54.56,10,54.09,13.31,230.27,5,T3,express,0
2568.58,89.02,1.61,278.7,3.49,16,58.09,,201.26,2,T3,standard,1
2597.06,3.55,0.27,42.07,49.87,14,18.9,77.56,58.41,7,T1,standard,0
1411.6,59.8,1.29,446.03,55.72,3,93.8,86.65,158.34,3,T2,standard,0
2990.18,69.31,1.47,89.37,69.87,15,24.46,93.48,113.29,1,T1,standard,1
451.33,48.54,3.18,102.36,32.36,18,4.03,4.95,24.48,4,T1,express,0
1582.82,102.25,2.46,136.6,40.62,8,74.42,65.11,139.83,2,T1,express,1
78.28,31.52,0.01,231.87,4.55,1,32.3,73.44,123.31,6,T3,standard,0
2760.6,36.78,2.12,382.02,37.64,14,85.65,35.32,43.07,3,T2,express,1
178.92,119.59,1.46,6.91,67.57,2,38.95,99.33,185.63,4,T1,express,0
2335.38,58.93,3.42,6.13,70.7,12,27.57,76.28,62.04,7,T3,standard,1
588.11,80.89,1.88,55.9,43.14,18,58.55,95.8,222.16,5,T3,express,0
2406.28,6.79,3.44,120.52,67.32,12,85.17,7.17,183.01,1,T1,standard,1
2436.96,51.52,1.72,120.26,7.99,1,,41.4,101.95,1,T3,express,1
1640.78,107.17,2.51,145.43,17.53,4,81.22,90.89,19.88,5,T3,express,1
1577.8,44.46,2.73,177.72,58.06,11,25.37,55.84,174.28,3,T2,express,1
1563.2,77.23,2.38,124.74,35.14,7,19.5,77.63,204.78,6,T3,standard,1
2645.25,119.32,3.23,242.63,10.69,5,91.06,NA,6.86,2,T2,standard,1
3051.75,17.03,1.18,340.63,55.94,16,11.05,75.67,14.41,6,T3,express,1
1462.73,55.06,2.21,116.57,9.43,14,72.38,48.2,219.68,4,T1,express,0
2190.17,35.12,3.33,93.07,53.01,6,12.57,48.36,225.39,4,T1,express,1
1256.81,25.87,3.39,108.01,40.93,12,43.77,85.26,10.48,4,T3,express,0
2212.11,41.08,3.15,352.55,56.41,11,49.85,24.95,125.67,3,T3,express,1
1923.46,70.91,3.28,343.35,40.46,14,21.74,65.48,110.78,2,T1,express,1
1681.93,66.42,0.55,321.37,47.03,12,74.26,96.22,11.73,5,T2,express,0
1624.0,55.59,2.5,38.14,52.93,16,25.75,72.48,92.1,3,T3,standard,1
451.93,19.36,1.82,243.86,10.74,6,59.65,73.31,109.48,4,T1,express,0
497.15,23.37,2.85,123.05,27.72,8,66.02,55.59,81.0,4,T2,standard,0
431.76,57.31,1.78,180.18,21.57,8,22.79,69.77,183.32,3,T1,standard,0
348.4,81.97,0.05,299.77,11.9,6,26.88,62.18,44.49,4,T3,standard,0
3041.5,12.7,2.39,267.45,12.7,15,89.93,7.27,84.48,2,T2,standard,1
1920.53,67.69,0.45,173.99,65.36,11,33.42,33.22,84.2,6,T2,express,0
2405.58,93.54,0.1,303.49,13.82,2,30.42,20.12,100.4,3,T2,express,1
1881.33,51.94,1.19,282.41,49.85,17,53.08,8.51,181.87,7,T1,express,0
1108.61,115.41,3.25,50.39,69.41,6,11.73,6.54,105.08,4,T1,express,1
1560.12,83.79,2.98,362.09,0.62,11,57.14,24.73,34.14,7,T3,express,1
669.62,105.78,2.25,135.6,33.53,17,79.32,6.73,212.62,5,T1,standard,0
1137.38,11.62,0.5,429.01,31.76,5,11.34,25.81,188.88,5,T1,standard,0
113.52,59.13,1.97,187.25,34.76,15,93.44,19.5,222.51,1,T3,standard,0
76.18,5.84,1.07,437.76,42.07,4,57.82,15.9,93.83,6,T2,standard,0
2262.54,63.55,3.18,218.59,37.6,17,97.51,82.64,117.08,5,T1,express,1
22.3,3.19,1.56,255.31,64.14,18,74.33,91.26,122.3,2,T2,standard,0
340.17,20.31,2.24,387.76,46.41,18,62.99,20.3,203.92,6,T2,express,0
1291.53,111.19,2.41,16.1,9.9,11,96.09,60.92,178.63,5,T1,express,1
178.91,46.55,3.42,376.96,34.14,11,71.63,85.19,76.71,2,T2,express,0
1494.99,54.79,2.34,179.43,62.48,11,93.26,87.42,9.36,5,T1,standard,1
953.9,60.44,3.06,54.72,47.49,4,91.58,70.12,177.9,5,T1,express,0
3049.37,110.42,3.21,377.26,21.65,18,84.06,45.7,196.65,2,T1,standard,1
674.06,82.21,0.25,419.74,10.52,3,61.71,43.29,227.68,2,T2,express,0
1660.38,115.25,1.54,400.17,0.93,15,4.25,82.1,118.06,4,T2,express,1
"292,09",53.99,3.33,122.0,71.65,16,6.07,69.78,99.48,1,T3,standard,0
296.13,47.28,0.3,147.03,6.93,18,55.87,20.17,124.97,6,T2,standard,0
263.16,34.19,2.11,213.29,56.81,12,48.12,33.91,93.62,6,T1,standard,0
718.22,98.71,0.52,197.56,63.81,18,15.52,54.49,89.95,7,T3,standard,0
3196.29,115.92,0.46,31.85,19.26,14,38.68,70.69,87.86,4,T2,standard,1
1774.8,116.76,1.98,432.93,70.72,15,81.37,44.16,20.91,6,T3,express,1
146.63,71.0,2.7,113.62,27.68,5,43.29,74.05,46.43,6,T3,express,0
2310.73,117.18,3.25,216.28,4.81,8,67.9,73.92,106.14,2,T2,standard,1
299.42,103.98,0.45,22.55,21.42,11,63.75,15.02,97.99,2,T2,standard,0
2432.55,45.93,1.82,342.13,66.97,16,2.19,51.88,57.12,7,T2,express,1
31.55,1.92,0.26,58.19,27.68,2,47.61,94.6,71.88,2,T2,express,0
155.31,110.13,1.62,142.56,19.52,1,79.23,87.68,19.85,6,T1,standard,0
2312.81,21.92,3.1,46.34,13.03,4,49.59,8.77,88.58,4,T1,express,1
974.13,99.68,0.64,97.85,20.4,13,4.7,61.52,133.24,7,T3,express,0
2079.74,3.45,3.14,409.25,64.07,4,67.7,94.03,226.08,4,T2,standard,1
1410.03,76.26,0.33,290.21,11.74,11,,54.69,227.25,7,T1,standard,0
2487.66,105.1,2.32,372.6,22.21,15,61.1,0.32,20.75,3,T1,express,1
2254.85,22.76,1.36,119.2,64.06,7,28.05,67.23,86.77,3,T2,,0
1513.64,19.85,2.31,310.58,9.43,4,93.8,39.95,118.18,7,T2,express,0
,85.96,1.0,254.14,71.17,5,69.61,21.24,119.91,1,T3,express,1
308.19,88.54,1.75,33.78,11.2,6,97.6,87.99,65.18,5,T1,express,0
2216.06,80.51,1.14,226.55,3.67,10,2.0,55.8,150.26,4,T3,standard,1
518.21,93.85,2.32,389.17,27.71,9,89.85,64.1,142.88,2,T2,standard,0
2939.63,21.52,1.2,169.13,8.89,88.85,76.37,68.64,227.28,2,T2,standard,1
47.87,89.13,3.06,385.55,42.65,2,33.14,22.5,199.51,3,T3,standard,0
1820.22,119.98,2.11,156.05,40.81,1,43.79,18.81,204.18,4,T3,express,1
1381.05,81.66,2.67,252.0,32.98,15,15.1,17.59,136.86,5,T1,standard,1
2026.51,18.8,2.94,48.57,38.0,11,12.9,41.27,202.66,3,T3,express,1
564.21,59.66,0.6,215.88,5.54,16,52.68,82.85,40.47,7,T3,standard,0
1905.52,76.29,3.46,185.36,23.42,14,24.74,82.6,49.21,1,T2,standard,1
1618.19,51.03,0.69,78.38,61.37,2,82.28,60.59,109.23,5,T1,express,0
1204.19,119.07,3.25,24.27,61.18,13,66.08,40.09,25.08,6,T1,express,1
452.32,52.32,1.19,291.0,67.75,2,74.08,49.19,14.31,6,T1,express,0
822.99,69.03,0.7,316.76,64.48,16,44.7,22.33,32.89,4,T2,standard,0
518.5,94.87,3.29,53.95,68.54,6,32.82,51.13,234.31,3,T2,standard,0
1847.79,15.86,2.96,57.94,27.36,18,42.13,35.32,58.89,4,T1,express,1
789.21,109.73,2.61,380.68,42.38,13,36.87,90.3,88.04,7,T3,standard,1
2205.94,98.65,2.4,87.73,19.48,16,76.02,84.13,73.89,3,T3,standard,1
2601.91,116.61,1.74,215.43,47.36,13,11.63,74.44,203.07,1,T3,standard,1
165.94,64.65,2.8,107.73,60.33,17,13.6,57.8,52.22,5,T3,express,0
91.91,74.07,1.17,114.13,14.5,9,46.14,68.34,187.39,7,T3,standard,0
993.65,23.23,1.5,442.93,44.92,11,79.78,14.78,141.78,2,T3,standard,0
2649.06,96.4,0.86,24.58,46.05,1,64.17,97.69,23.14,1,T1,express,1
2145.72,68.98,0.93,,63.65,18,99.83,35.47,106.41,5,T3,standard,1
2575.12,49.9,3.13,147.06,41.88,10,78.21,8.17,129.29,7,T1,express,1
778.75,102.96,0.47,133.17,15.46,10,72.16,76.99,223.07,4,T2,express,0
69.4,110.51,1.56,306.23,26.01,17,84.71,21.78,NA,5,T3,standard,0
376.41,105.81,2.57,337.31,35.47,1,92.14,60.57,72.03,1,T3,standard,0
2540.21,63.49,3.31,104.69,40.81,8,51.96,52.64,161.76,7,T3,standard,1
1474.36,1.21,3.06,304.77,36.92,15,39.79,21.83,13.1,6,T1,express,0
824.51,10.46,2.66,104.13,22.52,9,10.8,96.46,238.48,5,T2,express,0
456.48,77.96,0.14,234.29,70.26,5,1.98,35.79,15.07,7,T3,standard,0
2515.4,30.6,0.81,127.13,16.07,18,0.57,1.38,143.4,7,T3,express,1
665.98,87.15,2.25,223.7,0.82,6,3.41,32.92,208.48,4,T3,standard,0
2297.24,6.79,1.66,380.35,27.23,9,62.37,89.87,23.08,4,T2,express,0
3145.39,22.09,1.69,202.41,8.79,3,11.74,74.49,97.41,4,T1,express,1
367.28,36.34,1.47,123.69,29.36,3,65.02,55.99,89.95,7,T2,standard,0
2483.28,92.01,2.36,215.75,25.46,11,87.39,68.96,122.77,5,T2,standard,1
1912.29,103.58,1.54,220.25,16.68,1,70.35,58.54,79.46,2,T2,express,1
116.84,74.23,3.2,233.58,21.98,4,16.14,68.45,167.46,7,T1,express,0
2072.92,99.98,0.03,27.81,61.75,10,0.34,75.7,35.02,5,T3,express,1
469.67,103.37,2.18,306.8,68.76,13,20.04,97.3,195.01,6,T3,express,0
1151.55,108.33,3.23,205.3,20.26,12,3.18,15.02,231.79,4,T3,express,1
2214.63,23.72,0.08,157.84,4.59,4,5.77,76.09,152.76,4,T1,express,0
1516.78,69.66,1.58,356.9,60.12,7,39.71,78.07,75.07,5,T2,standard,1
2759.15,41.24,2.57,152.62,20.77,15,59.9,46.13,223.07,1,T2,express,1
3122.95,68.6,0.26,238.42,32.17,5,4.47,63.41,163.38,1,T2,standard,1
2462.2,56.88,1.88,76.97,49.33,5,52.0,88.48,11.38,4,T2,express,1
2505.26,78.71,2.15,336.95,43.08,2,67.27,39.76,55.57,2,T1,express,1
2309.06,58.36,2.81,204.03,10.49,6,91.71,71.29,9.19,7,T2,express,1
2256.17,58.17,2.78,157.22,51.39,18,88.98,42.84,149.35,7,T2,express,1
3135.54,93.62,1.25,440.7,2.64,6,78.23,85.92,90.63,1,T1,standard,1
"1011,02",65.01,1.97,203.22,16.08,7,51.05,15.33,136.34,7,T3,standard,0
267.65,15.98,1.1,401.2,7.43,3,,49.32,36.42,2,T3,standard,0
1794.12,11.27,1.42,399.41,69.44,8,5.98,38.39,29.84,5,T1,express,0
2932.73,1.22,0.45,236.81,56.69,13,42.28,77.59,177.5,2,T2,express,1
1562.81,12.89,1.31,353.63,35.44,14,44.48,4.82,190.93,1,T1,standard,0
415.3,78.63,2.24,324.24,22.18,2,3.39,28.38,30.35,7,T1,express,0
2415.04,47.08,0.71,281.99,38.86,6,40.6,93.29,187.12,2,T2,express,1
446.71,33.32,0.94,390.71,10.62,17,33.22,16.86,191.79,6,T2,express,0
2421.63,84.21,1.43,170.39,4.02,11,92.52,58.79,204.67,4,T3,express,1
