age,revenu_annuel,anciennete_emploi_mois,montant_credit,duree_credit_mois,taux_endettement,nb_credits_actifs,historique_impayes_24m,score_bureau,ratio_utilisation_cartes,nb_enfants,logement,defaut
55,35354.68,135,42688.45,38,0.08,0,9,628,0.3,4,locataire,1
27,23188.61,172,24730.72,9,0.52,1,52.34,456,0.52,1,locataire,0
51,93707.66,12,36839.14,66,0.45,0,1,493,0.67,,famille,1
35,90089.29,51,39869.01,17,0.57,4,5,683,0.59,1,famille,0
,67884.12,42,19006.67,35,0.15,5,0,636,0.58,0,famille,0
38,90994.72,93,9086.82,14,0.05,2,11,405,0.21,3,NA,1
60,57704.38,53,13128.77,65,0.71,7,2,454,0.13,1,proprietaire,1
66,45639.03,173,7969.05,84,0.3,2,0,496,0.47,3,famille,1
43,83333.59,30,32915.84,76,0.5,0,8,483,0.12,6,famille,1
47,69620.25,238,26894.97,79,0.22,0,4,635,0.25,6,famille,1
44,17115.38,193,10112.32,14,0.45,2,6,676,0.4,4,locataire,0
42,16230.44,111,36489.53,47,0.37,5,2,414,0.83,1,famille,0
59,31287.58,193,13574.04,7,0.4,5,11,745,0.13,2,famille,1
28,64580.0,5,17246.21,54,0.39,6,10,605,0.48,5,famille,0
36,85467.8,22,3525.17,20,0.18,7,3,471,0.34,5,famille,0
46,72305.7,239,3459.09,47,0.71,7,12,500,0.03,6,famille,1
36,12588.74,49,43769.74,44,0.32,0,11,433,0.94,5,locataire,0
31,71739.25,37,30214.04,17,0.49,4,11,478,0.81,0,proprietaire,0
42,33743.93,157,39225.53,30,0.12,0,5,526,0.22,2,locataire,0
46,91811.5,58,1364.53,18,0.68,6,12,445,0.73,6,proprietaire,1
59,26449.82,231,29583.22,30,0.35,1,8,763,0.55,2,famille,1
54,24525.66,51,31033.39,81,0.07,0,12,674,0.85,0,locataire,0
44,16437.89,48,3809.15,22,0.29,2,11,594,0.6,0,famille,0
38,63876.88,67,35610.76,55,0.61,3,1,721,0.8,4,locataire,0
65,28766.35,199,20339.41,40,0.71,5,5,653,0.43,1,locataire,1
61,33741.33,129,3937.48,81,0.59,0,12,409,0.11,2,locataire,1
53,18593.29,24,12576.23,45,0.55,4,3,594,0.24,5,locataire,0
44,73834.41,73,18558.62,51,0.67,3,3,627,0.25,1,proprietaire,1
51,39313.55,40,41155.21,19,0.67,3,4,818,0.76,2,locataire,0
27,81687.4,35,43556.35,76,0.2,0,8,812,0.86,5,proprietaire,0
45,16055.72,643.35,34744.88,10,0.32,7,5,648,0.32,3,famille,1
52,75210.16,156,12195.58,77,0.69,0,NA,459,0.42,2,locataire,1
32,15703.29,33,7388.67,7,0.67,0,5,777,0.87,0,locataire,0
41,48524.67,224,37822.02,64,0.61,0,3,646,0.84,5,proprietaire,1
26,80464.63,11,32417.6,28,0.36,3,8,705,0.27,1,proprietaire,0
28,30759.93,188,34662.02,37,0.12,3,9,536,0.59,5,proprietaire,0
51,33139.28,187,40506.7,22,0.37,1,5,601,0.92,3,proprietaire,1
51,63449.94,29,9838.52,11,0.48,4,12,811,0.22,6,famille,1
34,33328.51,91,21995.32,48,0.31,6,8,554,0.99,2,famille,0
35,85740.03,42,29781.86,52,0.24,2,6,636,0.39,0,famille,0
42,90724.36,207,34232.44,33,0.11,3,4,807,0.14,5,locataire,1
62,56719.43,209,39183.62,53,0.67,2,10,673,0.14,3,famille,1
55,81110.29,197,32989.18,8,0.06,2,5,655,0.04,1,famille,1
38,80543.62,99,24994.0,10,0.51,1,10,453,0.77,3,locataire,1
61,74978.24,158,16513.22,10,0.36,7,11,400,0.83,3,proprietaire,1
65,79743.37,165,13671.11,55,0.58,2,3,565,0.12,0,proprietaire,1
66,42952.96,26,1362.65,23,0.57,7,2,"714,00",0.88,5,proprietaire,1
46,68839.39,171,33538.11,50,0.1,7,11,413,0.6,1,locataire,1
23,23762.7,15,19535.46,68,0.25,0,7,443,0.57,0,proprietaire,0
58,77614.33,208,10080.36,9,0.14,5,9,758,0.09,1,proprietaire,1
64,70382.79,166,27571.91,77,0.63,7,10,502,0.47,0,locataire,1
35,65633.89,198,7785.35,40,0.49,6,2,430,0.32,2,locataire,0
34,53383.55,210,40899.64,63,0.54,1,9,432,0.64,5,famille,0
35,80594.5,110,3459.4,78,0.17,7,5,612,0.69,1,locataire,0
58,59585.06,18,35086.34,36,0.4,5,10,668,0.88,2,locataire,1
52,33802.21,115,40549.92,72,0.32,3,0,461,0.67,3,proprietaire,0
62,83610.62,39,35238.49,17,0.2,2,5,480,0.6,0,locataire,1
62,32197.9,109,15725.83,60,0.63,6,10,648,0.48,4,locataire,1
54,89475.93,41,12410.13,41,0.68,0,0,408,0.25,2,famille,1
66,22060.87,122,NA,83,0.39,7,11,427,0.7,2,proprietaire,1
43,20269.75,125,,72,0.26,6,3,434,0.07,1,famille,0
54,56716.22,112,24151.45,56,0.33,7,7,752,0.51,1,proprietaire,1
52,44113.98,51,37280.02,31,0.64,1,4,707,0.65,0,proprietaire,0
48,72900.94,66,29624.72,57,0.63,4,5,627,0.26,4,proprietaire,1
23,59131.26,233,22545.35,31,0.48,0,12,766,0.77,6,famille,0
40,86449.99,155,34624.73,77,0.06,5,5,546,0.46,4,locataire,1
25,47047.86,130,39775.6,23,0.47,3,0,439,0.42,3,locataire,0
63,22311.48,77,6013.52,81,0.36,0,12,550,0.86,0,proprietaire,1
43,81430.27,9,3924.44,17,0.08,7,10,472,0.56,0,famille,0
37,45503.93,15,20845.2,13,0.29,1,0,767,0.41,1,locataire,0
62,45000.82,21,28078.43,65,0.21,3,2,531,0.19,4,proprietaire,1
66,20436.01,106,20120.99,82,0.52,2,1,503,0.88,1,locataire,1
NA,50321.01,213,18031.68,77,0.58,2,7,479,0.04,0,locataire,1
57,79369.11,2,8601.51,30,0.49,0,4,748,0.56,3,proprietaire,1
60,44373.48,40,17874.07,78,0.54,7,6,677,0.26,0,locataire,1
38,84412.81,170,17858.77,30,0.28,7,10,807,0.09,6,locataire,1
44,30784.71,222,25976.32,59,0.53,1,11,735,0.45,5,famille,0
34,35697.46,100,2493.16,8,0.55,2,9,447,0.61,4,NA,0
43,67667.49,10,13484.74,42,0.19,7,1,787,0.97,1,locataire,0
38,35778.75,24,2367.91,59,0.46,5,4,699,0.75,6,locataire,0
25,57615.09,83,12891.15,79,0.48,2,0,488,0.83,6,locataire,0
57,89976.33,51,25319.56,49,0.44,7,11,793,0.38,6,,1
437.77,20106.25,57,40064.81,66,0.26,1,11,430,0.67,1,famille,1
32,71272.46,31,2649.53,12,0.62,1,5,521,0.21,3,proprietaire,0
63,65754.75,138,3493.11,42,0.2,3,10,622,0.34,6,locataire,1
26,55851.31,196,38181.32,7,0.47,3,6,415,0.83,2,proprietaire,0
39,36083.94,84,32054.66,82,0.14,0,8,509,0.9,6,proprietaire,0
63,92642.88,50,22739.83,32,0.6,0,3,695,NA,6,famille,1
34,60400.68,116,34399.5,"10,00",0.38,7,4,500,0.5,4,locataire,0
47,89593.74,26,30171.53,48,0.71,2,1,800,0.43,5,famille,1
53,56033.22,198,26381.38,64,0.64,4,3,550,0.41,5,locataire,1
31,41670.16,238,3095.47,13,0.64,0,2,455,0.01,4,locataire,0
52,36223.3,16,38132.33,76,0.49,2,7,505,0.51,0,locataire,0
50,90326.79,153,30654.32,11,0.13,0,0,513,0.91,5,famille,1
48,41304.55,185,3814.21,64,0.3,6,7,716,0.19,1,proprietaire,1
33,80650.15,237,21137.55,23,0.36,2,12,554,0.83,5,locataire,1
33,42803.38,169,41477.0,52,0.18,0,0,460,0.64,0,proprietaire,0
60,45018.64,142,40034.84,7,0.46,3,9,586,0.25,3,proprietaire,1
44,46079.62,105,40756.51,55,0.52,0,10,752,0.75,5,locataire,0
63,18665.95,128,10476.26,23,0.16,5,3,501,0.33,2,famille,1
55,47813.33,170,32400.87,16,0.6,2,8,544,0.47,6,proprietaire,1
29,37899.77,227,19152.55,50,0.55,5,7,802,0.35,1,proprietaire,0
65,12178.84,152,36441.77,34,0.3,6,5,404,0.01,3,proprietaire,1
67,77613.02,187,16447.44,17,0.29,3,8,745,0.19,3,famille,1
66,74336.82,203,44855.12,54,0.72,4,4,489,0.53,1,proprietaire,1
45,81267.34,34,31912.53,37,0.14,2,7,574,0.55,6,proprietaire,1
26,45539.14,62,20061.41,12,0.48,6,6,544,0.79,4,famille,0
46,59181.79,189,10039.69,61,0.46,0,5,805,0.92,2,locataire,1
22,14642.36,1,23274.05,35,0.69,2,5,788,0.88,5,proprietaire,0
53,89851.79,73,22358.05,77,0.71,6,0,,0.77,0,locataire,1
25,88442.27,154,3826.58,8,0.5,3,0,720,0.03,4,,0
46,83911.54,195,28649.99,24,0.36,5,3,472,0.23,2,proprietaire,1
22,20938.03,7,25987.76,28,0.21,1,2,534,0.5,6,locataire,0
63,63675.92,112,19373.44,68,0.17,3,2,682,0.0,0,locataire,1
41,91579.95,80,25866.65,25,0.69,4,0,571,0.31,1,locataire,1
58,76311.52,47,21742.07,49,0.08,7,7,794,0.63,6,proprietaire,1
55,58494.36,68,9410.81,6,0.51,7,0,614,0.62,5,locataire,1
36,80184.51,83,21137.09,74,0.41,0,4,428,0.8,1,locataire,0
25,75601.56,192,24463.46,9,0.09,6,1,646,0.08,5,proprietaire,0
49,89696.98,89,13175.0,43,0.15,2,8,419,0.13,4,proprietaire,1
33,53869.12,171,24981.21,78,0.71,6,6,497,0.28,2,proprietaire,0
,41951.9,83,16286.54,11,0.56,2,7,798,0.57,4,locataire,0
40,63660.18,93,16861.65,18,0.35,2,7,497,0.93,4,locataire,0
45,33814.12,191,6039.17,38,0.33,0,,552,0.87,3,famille,0
37,15993.1,32,27882.6,76,0.24,NA,12,800,0.48,6,locataire,0
68,38063.28,200,21194.87,22,0.18,7,3,413,0.11,1,famille,1
56,68460.21,114,12833.98,42,0.46,3,6,505,0.83,0,proprietaire,1
67,44064.29,166,4668.95,72,0.32,2,6,681,0.19,0,proprietaire,1
45,33857.59,80,13705.91,32,0.42,5,1,591,0.34,6,locataire,0
60,57073.19,182,42099.61,41,0.39,2,8,794,0.08,2,proprietaire,1
27,82146.12,212,40151.68,14,0.42,1,11,666,0.73,6,locataire,0
34,40234.83,231,33513.91,52,0.71,2,10,648,0.06,5,proprietaire,0
51,75821.83,18,37406.04,8,0.26,0,4,540,0.84,33.39,famille,1
27,41034.24,161,1636.01,52,0.06,4,12,690,0.49,0,locataire,0
65,78881.06,197,35751.89,59,0.21,3,1,816,0.43,6,famille,1
68,29282.71,202,21935.17,29,0.45,6,12,411,0.89,4,famille,1
43,80067.46,27,32305.89,12,0.14,0,12,712,0.68,3,proprietaire,0
29,62953.79,232,15607.14,28,0.55,0,2,776,0.86,4,famille,0
42,80356.99,213,37870.07,80,0.54,3,3,535,0.36,0,proprietaire,1
46,21211.17,217,9504.75,55,0.15,1,7,626,0.13,1,famille,0
30,42101.2,1,31984.46,53,0.09,7,9,759,0.88,1,proprietaire,0
26,12890.42,43,42139.18,18,0.56,5,10,419,0.1,5,proprietaire,0
40,74244.43,77,9590.78,38,0.61,1,6,499,0.53,4,locataire,0
53,39021.02,2,3399.01,10,0.53,,1,497,0.3,0,famille,0
48,67763.42,131,25044.11,26,0.55,5,0,453,0.93,3,famille,1
49,88450.89,34,3475.38,59,0.51,6,6,689,0.34,,proprietaire,1
58,61713.01,59,30707.94,8,0.07,2,2,501,0.14,5,famille,1
27,74454.94,70,6627.21,41,0.42,2,5,794,0.74,0,proprietaire,0
60,89623.54,99,28504.64,22,0.29,4,4,697,0.96,6,famille,1
22,18550.13,83,25943.9,68,0.12,1,2,685,0.08,3,locataire,0
62,48610.63,45,12562.06,14,0.44,6,12,603,0.62,2,locataire,1
37,19887.1,180,2340.64,12,0.71,6,4,804,0.83,6,famille,0
28,82324.3,97,5294.48,54,0.09,6,0,481,0.74,6,locataire,0
41,77393.85,99,10412.31,58,0.72,6,4,444,0.88,5,famille,1
43,78210.03,184,4047.59,11,0.3,1,2,670,0.56,4,proprietaire,1
59,,222,30493.7,63,0.45,5,10,787,0.62,6,locataire,1
26,56420.48,211,6783.37,47,0.57,0,4,499,0.32,4,famille,0
52,29307.65,140,23108.91,26,0.07,2,1,779,0.53,2,locataire,0
60,52828.05,80,12764.63,54,0.63,7,6,466,0.48,6,proprietaire,1
27,93277.37,128,3328.63,14,0.15,2,8,749,0.03,4,,0
23,34964.32,103,12798.42,43,,7,6,527,0.0,1,famille,0
45,39967.63,149,1786.88,71,0.33,4,8,651,0.9,2,proprietaire,0
48,49201.64,189,20971.5,66,0.18,NA,11,673,0.29,4,proprietaire,1
58,61037.14,106,39613.52,59,0.66,2,3,576,0.86,0,proprietaire,1
42,66641.16,173,29288.28,75,0.72,3,7,783,0.16,,locataire,1
39,50564.31,148,11097.84,53,0.53,0,5,561,0.4,2,locataire,0
46,23516.68,175,15457.97,48,0.3,3,0,660,0.79,6,famille,0
36,17095.87,67,22269.67,59,0.45,1,9,705,0.82,3,proprietaire,0
23,89982.86,101,26394.49,79,0.15,5,11,740,0.5,6,famille,0
43,31377.85,186,17170.68,64,0.54,6,1,684,0.95,4,proprietaire,0
46,39875.64,118,37661.14,66,0.6,3,6,407,0.31,5,proprietaire,0
39,92172.26,144,26930.72,12,0.69,4,2,688,0.42,0,locataire,1
39,50203.01,86,3551.85,25,0.08,2,4,477,0.32,3,locataire,0
,26606.36,146,3350.66,68,0.18,0,3,509,0.96,2,famille,0
42,36933.22,183,8480.41,69,0.47,3,0,581,0.36,4,proprietaire,0
55,,39,22061.85,47,0.4,7,10,486,0.36,2,proprietaire,1
64,65449.93,202,37155.0,54,0.13,6,5,449,0.08,5,famille,1
54,12081.03,4,31859.32,31,0.19,3,8,752,0.89,0,famille,0
67,80636.86,102,24125.98,17,,5,10,482,0.96,3,locataire,1
33,28790.95,53,4805.24,67,0.29,7,11,757,0.24,3,famille,0
64,13858.2,116,44086.26,45,0.42,1,4,817,0.88,2,proprietaire,1
67,68137.26,86,24616.49,81,0.19,5,9,489,0.86,6,proprietaire,1
26,61639.66,200,22144.77,77,0.15,7,2,484,0.46,1,famille,0
29,17366.57,66,25507.63,48,0.48,6,11,740,0.56,0,locataire,0
60,30139.27,146,12213.46,78,0.2,6,11,532,0.84,6,locataire,1
34,37015.04,221,20873.12,13,0.41,3,6,593,0.79,5,famille,0
67,72834.35,78,3870.07,44,0.1,4,0,695,0.27,1,proprietaire,1
44,68431.94,39,22030.41,41,0.12,4,2,697,0.71,32.75,proprietaire,0
23,37241.29,184,37242.98,80,0.45,6,2,469,0.02,3,locataire,0
26,36553.36,147,24834.36,17,0.55,7,1,435,1.0,0,locataire,0
32,20867.86,240,26937.33,20,0.07,7,1,814,0.5,0,proprietaire,0
54,35239.37,104,17689.98,25,0.13,5,5,442,0.33,3,famille,0
32,65054.73,171,33880.02,83,0.6,3,0,551,0.93,0,locataire,0
68,NA,161,21189.18,20,0.18,3,11,666,0.41,3,locataire,1
59,22281.27,239,34982.82,46,0.28,0,8,639,0.44,4,locataire,1
61,56207.78,207,7877.65,63,0.31,0,1,432,0.34,4,famille,1
60,34780.83,113,35480.3,79,0.41,4,11,560,0.46,0,proprietaire,1
40,14926.74,172,28525.27,80,0.35,0,8,705,0.23,5,locataire,0
47,89656.74,83,33721.74,65,0.22,2,7,433,0.98,0,locataire,1
54,56668.65,231,32890.03,20,0.14,2,8,602,0.69,6,locataire,1
60,13616.43,211,11628.16,53,0.52,2,2,670,0.83,1,famille,1
46,66469.3,192,7577.69,60,0.49,3,4,602,0.84,1,famille,1
35,16487.53,163,41763.68,15,0.07,7,0,476,0.91,5,NA,0
36,85327.29,126,39224.84,10,0.27,2,0,546,0.47,2,famille,1
54,70873.31,107,41020.95,83,0.28,1,9,454,0.22,0,locataire,1
34,89104.84,172,44573.05,19,0.46,5,12,625,0.64,0,locataire,1
43,26651.8,207,29712.0,57,0.2,7,8,530,0.99,1,locataire,0
50,89229.35,67,35733.48,78,0.35,7,9,650,0.46,2,famille,1
32,46371.93,164,2389.92,60,0.53,6,8,511,0.43,1,locataire,0
32,23562.67,107,5734.59,6,0.7,6,8,601,0.4,2,famille,0
22,85465.89,137,7473.19,7,0.34,6,10,546,0.01,5,locataire,0
52,89547.87,69,37464.92,73,0.12,3,8,414,0.15,2,proprietaire,1
62,41428.23,10,17591.94,22,0.1,6,4,556,,0,famille,1
22,18467.28,221,28793.54,12,0.4,2,5,605,,4,famille,0
,93689.19,131,23436.85,28,0.72,4,2,610,0.19,2,famille,1
66,32599.86,115,17747.48,74,0.11,2,8,586,0.58,0,proprietaire,1
24,26802.51,20,15513.34,23,0.43,2,7,566,0.92,5,proprietaire,0
60,42887.77,127,19424.5,81,0.41,1,8,719,0.74,0,locataire,1
35,12261.21,225,42223.36,39,0.6,5,11,628,0.71,2,proprietaire,0
55,33891.74,146,33735.09,62,0.26,1,1,588,0.09,0,proprietaire,1
61,60943.2,79,43233.09,79,0.48,1,0,650,0.54,3,famille,1
39,85374.97,41,15840.38,66,0.21,7,12,650,0.4,0,locataire,0
39,24967.58,101,10659.41,27,,4,11,415,0.35,4,locataire,0
50,18372.58,0,14170.01,21,0.33,3,12,460,0.62,3,famille,0
53,49379.24,154,10565.85,46,0.23,3,11,718,0.5,5,proprietaire,1
46,21540.48,61,41587.83,41,0.44,4,3,428,0.76,2,locataire,0
44,53219.78,111,42568.09,38,0.18,0,9,519,0.28,1,famille,0
47,34197.54,207,11008.8,18,0.43,0,0,503,0.39,4,proprietaire,1
30,87875.19,94,20152.42,57,0.18,2,0,426,0.4,0,proprietaire,0
38,59672.43,95,34838.8,22,0.39,5,6,570,0.31,1,famille,0
64,25824.33,61,25531.98,27,0.05,0,10,424,"0,06",6,locataire,1
38,28724.31,170,5865.12,63,0.34,5,6,521,0.94,3,famille,0
33,47110.25,57,35749.66,24,0.11,1,3,554,0.2,NA,locataire,0
22,58780.62,126,24867.41,9,0.66,4,NA,459,0.13,6,locataire,0
59,43987.4,228,7452.95,34,0.39,0,10,448,,0,locataire,1
38,19389.35,133,,24,0.47,4,5,688,0.76,5,locataire,0
61,50650.81,13,1289.69,9,0.65,5,1,535,0.31,5,proprietaire,1
23,25715.84,104,13562.22,58,0.19,0,10,466,0.05,6,proprietaire,0
55,52787.76,23,2663.16,70,0.37,2,3,690,0.82,4,proprietaire,1
50,20609.7,123,17876.07,78,0.45,1,6,747,0.36,3,famille,0
NA,21418.51,145,28592.76,21,0.2,0,0,529,0.2,0,locataire,0
54,70672.68,12,1020.09,78,0.26,0,7,477,0.8,5,famille,1
53,59160.04,40,25298.87,70,0.7,5,1,523,"0,47",4,famille,1
53,32584.89,81,28476.85,45,0.11,7,0,751,0.35,6,famille,0
49,81860.45,154,2858.58,59,0.59,4,5,542,0.09,6,famille,1
52,79707.78,100,18665.51,51,0.17,7,6,527,0.74,0,NA,1
56,18505.78,131,12420.55,13,0.6,5,10,550,0.25,1,locataire,0
48,28131.08,94,19661.36,44,0.63,0,12,464,0.64,5,locataire,0
50,43855.47,187,21568.26,41,0.16,6,11,625,0.05,0,proprietaire,1
64,57596.77,158,33108.91,74,0.52,1,9,478,0.19,3,famille,1
39,83693.81,181,3792.93,7,0.71,0,10,734,0.74,4,famille,1
67,22166.74,115,39458.42,66,0.16,7,4,724,0.68,1,proprietaire,1
59,63969.77,35,37657.5,48,0.14,5,9,745,0.22,6,famille,1
25,17967.39,223,22207.47,18,0.51,2,6,498,0.98,0,famille,0
38,70714.35,198,36468.22,30,0.29,3,5,610,0.51,5,famille,1
65,86192.26,113,38403.53,82,0.11,7,5,779,0.73,0,proprietaire,1
46,65860.87,194,12352.69,12,0.69,7,10,543,0.01,2,locataire,1
50,91072.1,113,16732.97,78,0.29,1,10,417,0.09,0,famille,1
55,89999.56,147,6663.65,58,0.51,7,1,762,0.43,2,locataire,1
61,36382.38,185,11581.91,41,0.07,3,8,567,0.07,1,famille,1
58,30954.78,34,22845.77,40,0.25,1,9,582,0.05,0,locataire,0
65,19320.74,229,20539.43,77,0.05,2,0,660,0.74,4,famille,1
58,19571.4,207,24307.64,30,0.15,6,7,759,0.9,0,famille,1
38,41440.8,54,9890.83,45,0.18,5,1,747,0.94,0,famille,0
31,74598.39,220,42231.91,20,0.65,6,5,641,0.43,1,locataire,1
27,69426.53,19,12911.61,83,0.15,6,3,571,0.57,0,famille,0
41,24668.76,182,35487.23,20,0.36,2,12,807,0.51,6,proprietaire,0
52,38251.07,147,10871.01,13,0.28,5,2,765,0.04,3,locataire,1
25,45716.86,131,34651.39,35,0.2,4,12,819,0.4,0,locataire,0
64,34364.87,,33496.66,35,0.34,6,11,699,0.97,6,famille,1
67,80067.9,170,40465.08,75,0.1,0,11,418,0.19,0,locataire,1
50,46758.99,39,24873.37,39,0.61,4,2,784,0.19,3,famille,0
51,43642.91,183,37816.82,15,"0,67",6,1,527,0.81,2,famille,1
35,15646.23,225,39566.17,20,0.56,1,11,592,0.86,4,famille,0
68,85328.79,189,35914.61,25,0.47,5,1,742,0.48,6,proprietaire,1
67,85641.47,120,19917.83,,0.71,0,10,617,0.53,1,locataire,1
27,52422.59,34,43449.1,46,0.47,1,12,764,0.7,0,proprietaire,0
64,73351.2,132,17567.09,75,0.38,6,8,450,0.84,4,locataire,1
46,23028.19,162,15538.72,53,0.35,7,3,648,0.12,1,locataire,0
32,64764.18,81,1364.05,69,0.25,6,7,431,0.05,3,locataire,0
49,80410.45,20,28585.85,34,0.56,3,10,484,0.56,4,famille,1
22,47167.42,162,29300.86,19,0.5,4,10,549,0.77,2,locataire,0
41,66869.49,91,44492.39,26,0.07,0,8,466,0.99,2,famille,0
47,15372.27,164,26589.97,48,0.67,2,9,423,0.38,1,locataire,0
51,31074.48,229,8865.84,17,0.7,6,4,477,0.02,2,locataire,1
47,61127.76,121,17873.87,18,0.33,5,5,805,0.69,5,famille,1
28,38965.26,83,17941.52,84,0.19,1,0,732,0.45,0,locataire,0
56,43876.25,167,37110.31,6,0.17,0,1,434,0.28,5,locataire,1
63,87203.04,132,21187.46,66,0.3,0,2,535,0.19,0,famille,1
63,53875.62,167,23591.66,60,0.51,0,7,749,0.17,2,famille,1
66,92828.56,80,31497.39,26,0.52,1,7,482,0.94,0,proprietaire,1
57,42678.94,187,6523.26,9,0.06,4,7,469,0.26,6,locataire,1
40,55858.27,121,28117.07,18,0.36,1,3,673,0.31,5,locataire,0
43,84312.17,19,6111.12,41,0.54,7,5,502,0.31,1,proprietaire,1
42,56880.87,205,16092.98,29,0.08,4,8,681,0.4,4,locataire,1
50,90857.79,123,26223.38,16,0.56,1,11,670,0.38,5,proprietaire,1
32,16129.91,8,42361.74,65,0.46,4,1,651,0.21,6,locataire,0
44,18942.15,85,40418.31,9,0.26,0,11,738,0.51,2,famille,0
44,37289.46,149,14936.98,6,0.21,6,3,516,0.78,0,famille,0
63,86901.22,77,3600.29,6,0.36,4,9,578,0.23,3,locataire,1
63,93905.44,239,39585.54,61,0.06,4,5,408,0.7,0,famille,1
38,64151.81,124,26772.14,59,0.32,4,7,473,0.13,2,proprietaire,0
30,35837.65,136,6944.26,6,0.44,3,8,689,0.33,2,famille,0
33,46582.98,169,7259.12,61,0.5,4,9,656,0.11,1,famille,0
66,33034.05,1,39892.5,32,0.05,1,9,582,0.11,3,locataire,1
68,72447.42,7,18785.84,8,0.31,1,7,459,0.68,2,famille,1
51,77615.18,5,38227.49,14,0.49,1,11,476,0.04,4,locataire,1
43,36920.32,157,8739.27,57,0.18,7,9,640,0.06,6,famille,0
38,77603.26,203,34815.03,19,0.53,2,12,806,0.68,6,proprietaire,1
35,76540.31,230,36277.91,53,0.71,3,3,595,0.83,0,proprietaire,1
56,18718.86,70,15779.27,39,0.38,1,5,446,0.92,6,locataire,0
27,56193.74,47,21153.14,46,0.18,0,1,601,0.34,1,proprietaire,0
25,30833.22,35,23863.92,46,0.51,6,4,741,0.41,5,proprietaire,0
53,89394.85,207,10118.07,64,"0,69",1,1,652,0.84,1,locataire,1
28,89097.11,1,39848.24,82,0.13,6,2,675,0.45,6,locataire,0
53,66641.97,148,22683.21,42,0.55,2,12,666,0.94,4,famille,1
68,28417.86,161,"37324,45",62,0.58,4,2,627,0.46,2,famille,1
46,48403.24,106,17937.57,42,0.3,3,1,431,0.61,3,famille,0
33,16751.29,41,34786.72,24,0.48,6,7,403,0.67,3,famille,0
54,56188.9,209,21967.43,49,0.4,4,2,572,0.67,5,proprietaire,1
43,65658.5,,18389.09,80,0.15,5,1,416,0.49,2,proprietaire,1
43,61631.31,215,15655.09,59,0.38,7,9,601,0.19,4,locataire,1
33,84178.66,154,39122.16,50,0.32,7,12,633,0.1,3,proprietaire,1
52,82256.45,112,26747.48,68,0.46,2,2,583,0.93,1,locataire,1
54,77731.32,30,20005.06,84,0.67,2,9,545,0.07,3,famille,1
64,86003.84,174,7173.02,57,0.7,1,2,661,0.97,0,locataire,1
57,94591.24,59,12582.17,76,0.38,0,3,714,0.16,4,locataire,1
53,86935.58,119,35769.84,76,0.4,2,12,511,2.1,5,proprietaire,1
41,38860.89,172,23985.67,79,0.61,5,1,531,0.42,0,proprietaire,0
63,93346.42,207,30474.85,45,0.06,7,11,537,0.85,3,famille,1
27,22208.69,46,34042.69,62,0.36,5,8,801,0.25,1,famille,0
22,47598.14,16,4767.61,34,0.54,1,4,579,0.3,2,famille,0
46,28914.14,239,25877.08,68,0.58,5,1,466,0.68,1,locataire,1
29,63006.1,107,7840.86,42,0.25,7,10,588,0.57,6,locataire,0
38,51271.42,93,19166.14,38,0.7,3,11,750,0.99,1,proprietaire,0
40,70073.75,62,3442.44,80,0.09,4,4,798,0.63,2,proprietaire,0
47,42645.86,51,19393.21,13,0.29,2,12,554,0.53,0,famille,0
60,44503.5,222,37977.97,60,0.26,0,2,406,0.68,3,proprietaire,1
58,48803.46,191,17022.85,16,0.57,0,4,631,0.01,0,famille,1
54,25829.66,147,43402.92,31,0.16,5,5,655,0.71,1,locataire,0
56,21831.38,145,14792.52,80,0.19,7,8,495,0.61,5,proprietaire,0
34,28839.46,112,7943.13,13,0.31,4,6,792,0.04,0,famille,0
61,70398.25,171,27414.41,47,0.45,1,8,441,0.49,1,proprietaire,1
60,20908.68,102,38963.29,12,0.54,7,4,684,0.58,3,famille,1
22,68924.52,110,29974.71,6,0.58,1,1,2272.32,0.68,5,locataire,0
59,58692.62,105,44299.77,14,0.15,2,8,433,0.06,1,famille,1
40,91384.5,69,2699.68,56,0.35,6,9,519,0.35,2,locataire,1
34,82218.25,162,12374.74,64,0.33,4,5,689,0.98,1,famille,1
63,82361.52,67,5287.36,52,0.26,6,6,631,0.61,3,locataire,1
26,42873.46,184,10814.86,14,0.65,3,5,591,0.4,4,locataire,0
22,24407.39,214,32693.93,66,0.25,6,8,405,0.56,2,proprietaire,0
49,63285.29,209,14368.95,75,0.39,6,11,803,0.68,5,proprietaire,1
34,15718.86,125,2917.7,42,0.53,7,8,659,0.0,5,locataire,0
50,78985.09,70,8632.37,44,0.37,2,8,525,0.45,5,famille,1
55,16654.49,885.85,14607.02,44,0.41,7,11,637,0.47,2,locataire,1
31,27159.21,167,39544.08,67,0.54,2,6,519,"0,94",5,locataire,0
37,63854.94,237,11781.68,34,0.39,1,2,643,0.27,5,locataire,1
41,19503.16,160,14169.47,20,0.51,2,12,767,0.72,1,,0
60,25749.86,1,42045.51,43,0.68,6,10,602,0.12,4,proprietaire,0
45,60584.08,9,44945.44,41,0.36,7,6,767,,2,famille,0
52,88415.16,23,19754.78,25,0.07,4,11,618,0.24,2,proprietaire,1
65,23875.88,104,26505.98,17,0.48,5,0,574,0.53,2,proprietaire,1
41,76366.21,36,6765.44,38,0.06,7,4,595,0.03,3,famille,0
61,506201.45,58,29209.39,47,0.68,6,12,513,0.32,0,proprietaire,1
