age,revenu_annuel,anciennete_emploi_mois,montant_credit,duree_credit_mois,taux_endettement,nb_credits_actifs,historique_impayes_24m,score_bureau,ratio_utilisation_cartes,nb_enfants,logement,defaut
68,40979.06,178,17370.14,70,0.334148,4,0,416,0.27,5,famille,0
27,53984.17,201,44342.42,42,0.18845,3,5,818,0.45,6,famille,0
326.47,28090.02,102,6853.18,57,0,1,9,677,0.83,5,famille,0
26,66590.87,89,42250.53,84,0.152349,5,4,645,0.53,2,famille,0
28,83820.02,138,32230.85,57,0.301831,6,7,769,0.55,4,locataire,1
47,89328.83,226,1332.1,37,0.230654,1,7,505,0.52,0,locataire,1
30,92283.7,81,13225.85,53,0.385512,2,9,657,0.15,4,locataire,0
39,90621.65,50,34107.04,46,0.315066,5,6,727,0.12,2,proprietaire,0
57,70442.22,143,33067.75,78,0.361483,2,12,488,0.78,6,famille,1
59,21612.63,4,28121.66,15,0.527675,6,9,793,0.71,5,proprietaire,0
30,45336.96,142,24516.45,77,0.299749,7,2,426,0.74,1,locataire,1
36,38966.06,98,33780.5,75,0.318592,1,2,589,0.97,1,famille,0
40,78415.18,185,43529.03,60,0,5,10,801,0.52,1,proprietaire,1
54,72870.95,56,39315.96,29,0.396157,2,6,528,0.32,4,proprietaire,0
36,55387.61,135,41961.17,22,0.48629,2,10,444,0.31,1,proprietaire,1
53,73514.28,60,40733.33,29,0.30451,4,1,782,0.69,,famille,0
43,25980.52,33,1771.85,32,0.240052,7,10,518,0.41,3,famille,0
62,43922.46,122,1166.08,70,0.44368,4,9,436,0.32,5,locataire,1
32,86213.61,213,10255.79,16,0.757429,5.17,10,702,0.97,3,proprietaire,0
64,44059.87,91,5952.05,14,0.044454,7,12,774,0.22,1,proprietaire,0
35,44185.72,14,31226.7,78,0,5,10,738,0.99,0,proprietaire,0
59,53061.36,121,16012.24,44,0.520318,5,10,632,0.78,0,proprietaire,0
25,79112.31,208,34646.54,25,0.390217,7,3,692,0.71,2,locataire,0
63,76515.38,80,23163.72,36,2.828673,3,12,707,0.48,5,proprietaire,0
67,15797.82,84,44915.03,77,0.466234,5,1,723,0.56,17.28,proprietaire,0
35,32707.61,142,4375.27,64,0.208234,7,5,589,0.12,4,famille,0
38,79270.82,4,17646.43,60,0.208291,0,2,548,0.24,5,proprietaire,0
64,87088.5,45,43025.14,74,0.712309,2,0,510,0.22,6,proprietaire,0
29,47350.53,190,24846.52,71,0.325642,5,8,588,0.59,6,famille,0
55,75595.78,218,9917.81,67,0.262991,4,11,769,0.48,4,locataire,0
28,48693.04,83,35543.16,80,0.615784,6,2,788,0.18,5,proprietaire,1
36,70953.84,9,39829.31,10,0.538014,7,7,634,0.29,1,proprietaire,0
67,51539.91,52,27945.19,79,0.094952,0,10,544,0.58,2,locataire,1
48,39891.94,144,32233.01,17,0.226591,2,7,678,0.2,1,locataire,0
53,16275.37,16,28379.17,77,0.296821,0,0,806,0.77,6,proprietaire,0
52,65283.46,213,1278.7,65,0.733819,3,3,459,0.5,5,locataire,0
40,27878.07,25,15603.43,12,0.234977,4,12,475,0.4,2,locataire,0
53,76912.52,219,6476.97,23,0.745123,5,6,438,0.11,1,proprietaire,0
60,54719.15,202,16824.3,33,0.533139,NA,2,790,0.61,2,locataire,0
46,48837.39,136,24562.77,60,0.132153,1,9,782,0.64,3,proprietaire,0
40,24107.53,205,13322.25,37,0.567374,1,7,796,0.73,1,proprietaire,0
62,22134.77,86,33730.04,78,0.477182,3,6,493,0.97,1,famille,1
47,82387.17,25,17997.27,45,0.331633,4,11,616,0.68,2,famille,0
"67,00",53082.61,4,35278.99,64,0,1,10,553,0.37,2,proprietaire,0
47,80755.12,164,7294.74,40,0.643099,1,4,425,0.55,4,locataire,0
36,66826.87,236,4643.95,83,0.355194,1,3,623,0.19,3,famille,0
51,20227.04,236,5619.85,22,0.798938,3,7,510,0.07,2,locataire,0
39,37483.78,235,34874.86,17,0.067629,2,12,495,0.34,1,locataire,0
23,64238.25,8,24054.56,74,0.21613,0,7,590,0.53,0,locataire,0
41,34864.32,34,34760.11,74,0.130538,1,1,443,0.85,1,proprietaire,1
29,25981.31,5,10493.78,11,0.529439,5,8,625,0.63,0,proprietaire,0
50,40497.69,54,44717.03,47,0.006947,0,10,517,0.91,2,famille,1
59,19300.04,204,21458.63,52,0.686325,1,1,756,0.89,5,proprietaire,0
37,64901.94,36,39368.97,81,0.148614,1,3,576,0.43,2,proprietaire,0
49,25049.31,45,43314.95,47,0.179937,0,8,636,0.15,5,famille,0
51,44528.68,100,5879.98,58,0.499123,0,7,474,0.25,4,famille,0
43,59833.94,126,8026.42,77,0.179317,5,6,590,0.3,3,famille,1
65,89046.02,29,6928.5,61,0.20118,7,2,550,0.2,2,locataire,0
50,70260.74,61,36139.0,72,0.081565,2,12,800,0.97,6,famille,0
47,68963.2,107,31133.19,14,0.713647,6,11,471,0.51,6,famille,0
61,36516.69,1787.07,28205.48,9,0.232151,1,10,687,0.6,4,locataire,0
63,80952.32,157,33672.25,71,0.768043,3,2,433,0.99,0,proprietaire,1
67,25834.97,223,1964.41,34,0.215257,0,4,472,0.85,2,proprietaire,0
35,56101.03,228,9498.18,80,0.483067,3,4,813,0.09,3,proprietaire,0
30,82581.37,110,4981.5,26,0.193381,4,8,659,0.69,3,proprietaire,0
28,41901.61,234,9706.3,23,0.74283,7,1,476,0.63,6,locataire,0
48,27973.52,132,21673.4,15,0.35313,0,4,532,0.25,5,proprietaire,0
47,66226.07,154,21922.5,78,0.724895,5,2,573,0.98,1,locataire,1
43,23899.26,172,18900.2,60,0.567556,0,10,669,,5,locataire,0
51,38215.74,91,43575.68,45,0.571148,2,7,571,0.3,1,proprietaire,1
24,63928.17,234,35371.69,76,0.573016,2,2,746,0.73,2,locataire,0
37,15020.4,210,39084.56,12,0.25867,1,9,"706,00",0.73,3,locataire,1
47,59216.73,121,7597.2,9,0.267436,0,10,733,0.07,4,locataire,0
58,67003.07,62,8556.32,30,0,2,4,429,0.64,3,locataire,1
41,55399.77,190,7656.81,35,0.364429,3,9,731,0.62,2,famille,0
53,50560.0,162,26394.67,54,0.688333,6,10,482,0.42,3,famille,0
66,28361.64,45,12936.22,39,0.209297,2,3,818,0.42,4,locataire,0
33,16360.51,104,16312.99,80,0.660632,5,6,511,0.51,0,proprietaire,0
54,72959.19,165,31800.56,29,0.277012,7,12,459,0.79,6,proprietaire,1
52,26956.18,213,35937.94,60,0.125162,0,8,759,0.82,6,famille,0
39,33475.45,20,25493.46,75,0.268268,7,8,758,0.81,5,locataire,0
64,45818.13,155,29834.0,54,0.548107,3,8,779,0.74,4,proprietaire,0
62,55650.29,164,35048.72,58,0.423384,0,0,462,0.52,6,locataire,0
30,81249.7,189,31726.92,46,0.674489,0,1,715,0.84,5,proprietaire,0
65,57138.65,182,17765.83,84,0.440149,0,0,631,0.88,2,proprietaire,0
37,64674.88,26,9526.66,6,1.393957,0,6,681,0.25,3,famille,0
31,27300.13,145,23971.72,64,0.214573,2,4,622,0.66,4,proprietaire,1
215.25,63945.2,48,44583.33,26,0.206807,7,7,629,1.0,0,locataire,1
63,75470.19,93,26734.66,21,0.104161,7,4,430,0.92,4,famille,0
38,93587.3,16,41098.71,58,0.634495,6,1,533,0.84,6,proprietaire,1
53,30853.3,165,21732.04,34,0.523536,1,5,671,0.53,2,proprietaire,0
,74879.84,142,19951.16,46,0.515797,5,7,796,0.39,1,proprietaire,0
62,23066.41,42,2237.44,32,0.115257,7,1,627,0.54,5,locataire,0
51,58438.88,9,27096.9,58,0.588402,3,1,594,0.17,3,proprietaire,0
68,49608.5,34,42935.24,22,0.520994,2,10,611,0.62,3,proprietaire,1
56,41293.37,211,7342.5,78,0.606596,1,7,456,0.53,0,locataire,0
49,34893.99,142,24124.15,81,0.340798,2,9,477,0.63,6,famille,0
52,12116.9,60,12703.92,41,0.406878,1,8,688,0.99,6,proprietaire,1
37,,93,7720.41,27,0.500076,3,8,606,1.0,6,locataire,0
36,24475.97,19,2222.28,64,0.437699,6,2,484,0.29,2,famille,0
39,64465.3,20,28719.38,10,0.272377,6,1,610,0.56,0,proprietaire,1
45,35640.11,78,14571.38,41,0.588423,7,8,717,0.4,5,locataire,0
66,32622.21,71,13608.77,23,0.656116,5,10,787,0.89,4,locataire,0
31,30116.71,22,20928.49,67,0.527166,7,6,616,0.44,6,proprietaire,0
67,75365.09,84,35257.4,31,0.670896,0,0,809,0.92,6,locataire,0
64,28199.01,192,36384.09,71,0.029956,3,9,422,0.63,2,locataire,1
55,44988.92,89,13601.13,25,0.208027,2,2,656,0.76,5,famille,1
42,36378.88,135,24380.69,62,0.565611,3,3,514,0.08,6,famille,1
29,87575.95,3,13207.96,31,0.416132,4,6,590,0.06,5,proprietaire,0
43,89894.37,117,24881.83,29,0.11208,4,6,731,0.37,5,locataire,0
67,13210.11,41,38822.83,23,0.552502,4,9,689,0.4,2,famille,1
64,61524.89,233,40670.79,9,0.577445,6,5,465,0.6,3,locataire,1
28,15325.12,11,3941.32,29,0.1274,2,0,696,0.88,2,proprietaire,0
27,91664.38,28,26486.51,27,0.113423,6,9,790,0.31,6,locataire,0
52,88127.03,101,23513.87,79,0.810552,6,2,765,0.56,5,proprietaire,1
56,23072.96,65,12939.45,35,0.247699,4,9,757,0.92,4,famille,1
25,51550.27,211,,79,0.627752,5,11,661,0.72,3,famille,0
64,45170.21,240,829.68,70,0.212199,1,4,474,0.29,2,locataire,0
53,18209.49,69,2452.48,80,0.731252,4,8,799,0.25,1,famille,0
66,52762.17,105,23392.35,8,0.710854,4,7,535,0.89,4,locataire,0
35,29422.2,216,9080.79,81,0.401466,5,9,585,0.97,2,locataire,0
34,59698.47,75,5848.15,43,0.335958,3,9,653,0.6,1,famille,0
66,80778.0,40,41935.82,38,0.102911,2,9,503,0.38,2,proprietaire,0
68,89090.65,63,34982.57,55,0.343623,1,7,422,0.23,6,proprietaire,1
59,49156.58,8,33124.75,43,0,5,12,817,0.26,4,locataire,0
42,79684.8,198,5623.68,74,0.184593,1,2,566,0.73,3,locataire,0
68,71026.16,130,9719.4,20,0.603836,2,11,808,0.87,,locataire,0
60,58753.2,213,2886.18,37,0.728339,6,12,452,0.44,5,famille,1
52,84924.23,64,20265.55,17,0.236519,,9,580,0.78,4,locataire,1
40,38921.09,0,1836.58,25,0.331402,3,1,612,0.42,0,famille,0
39,49107.5,135,30543.79,12,0.619047,2,3,415,0.06,3,locataire,0
30,67469.33,134,22952.24,51,0.697516,2,5,425,0.96,2,famille,0
56,74922.49,17,43837.33,26,0.358509,6,2,680,0.77,0,locataire,0
35,85887.37,61,35015.8,76,0.607608,3,6,712,0.96,4,famille,0
30,34738.67,14,38383.74,70,0.335567,3,9,720,0.37,2,proprietaire,1
32,28309.02,80,38805.34,41,0.616388,6,6,690,0.0,0,famille,1
54,59047.77,,14920.74,20,0.036231,6,12,727,0.97,0,proprietaire,0
49,21173.56,162,4755.41,51,0.272407,3,10,545,0.73,6,famille,0
49,57858.0,200,35773.86,72,0.367269,1,7,718,0.38,1,locataire,0
56,64398.71,55,41610.46,71,0.665726,2,9,442,0.64,5,famille,1
61,22468.73,56,31780.08,34,0.292472,5,8,620,0.63,1,famille,0
31,53403.73,185,37143.8,65,0.107186,3,10,682,0.51,5,famille,1
NA,68492.32,32,4245.5,19,0.721276,1,10,408,0.9,1,locataire,0
57,87899.8,159,5862.53,80,0.072716,2,1,594,0.07,0,locataire,0
44,47479.27,222,39586.48,9,0.564518,4,12,620,0.8,2,proprietaire,0
34,22403.4,209,9874.28,30,0,3,12,439,0.75,4,proprietaire,0
62,26667.52,217,39565.27,82,0.006671,7,11,526,0.28,1,proprietaire,0
28,54881.61,66,34206.99,75,0.776886,7,11,424,0.85,0,locataire,1
40,86380.37,172,25373.1,32,0.427311,6,8,539,0.12,6,proprietaire,1
60,40817.6,95,31965.39,55,0.31111,3,12,549,0.75,6,proprietaire,0
68,69221.3,187,31990.18,7,2.352831,7,9,492,0.33,3,proprietaire,0
43,79321.95,172,9748.87,55,0.044256,7,12,758,0.66,2,famille,0
24,34881.74,162,42960.75,40,0.654927,2,11,518,0.65,6,proprietaire,1
27,57961.08,150,26910.33,40,0.745542,1,9,584,0.72,2,famille,0
34,71466.42,182,22820.08,26,0.49224,0,10,445,0.0,3,locataire,0
64,32540.2,52,17150.98,56,0.490332,5,10,786,0.79,3,famille,0
66,73616.01,67,25871.97,68,0.339874,6,9,536,0.18,5,locataire,0
58,67543.3,165,39793.79,32,0.145776,6,8,547,0.44,6,proprietaire,1
35,52803.37,69,20193.33,46,0.512601,3,3,758,0.78,2,famille,0
48,41134.37,144,2267.2,80,0.154594,7,3,701,0.81,6,famille,0
47,58464.22,220,11365.79,24,0.532852,1,4,450,0.63,0,locataire,1
37,87807.61,14,42568.73,37,0.082632,0,5,491,0.25,0,famille,0
35,44838.56,87,42677.53,43,0.405457,6,11,718,0.34,4,locataire,0
57,20622.02,30,13106.48,65,0.640881,0,11,465,0.08,0,locataire,0
57,33706.05,27,17326.89,19,0.166826,4,10,720,0.26,1,proprietaire,0
61,69741.05,14,8954.07,44,0.326588,5,10,748,0.76,6,proprietaire,0
32,48176.09,187,35530.5,,0.168652,1,6,605,0.42,2,locataire,0
48,54803.78,237,15392.91,28,0.702865,4,2,477,0.97,6,famille,0
38,49620.33,141,3903.36,33,0.328088,0,6,496,0.4,6,locataire,0
60,69037.69,239,44825.88,43,0.096438,3,6,569,0.58,0,famille,1
43,23364.08,159,3654.15,32,0.388751,4,1,724,0.1,0,locataire,0
41,73779.97,38,25643.92,44,0.75339,7,7,602,0.66,3,locataire,1
54,21323.88,225,27683.14,83,0.255221,6,8,515,0.09,3,famille,0
55,86330.11,83,19580.75,39,0.154378,6,3,788,0.19,2,proprietaire,0
24,62604.93,221,35200.89,28,0.13353,1,0,655,0.59,,proprietaire,1
67,79153.61,193,27398.7,16,0.287906,1,1,747,0.84,2,proprietaire,0
30,26831.81,66,182989.23,63,0.40171,2,6,569,0.03,4,locataire,0
49,26037.62,185,24737.16,29,0.181413,0,3,567,0.47,2,proprietaire,0
65,,8,23533.25,30,0.075444,0,0,709,0.85,6,proprietaire,0
24,42681.05,123,1477.54,50,0.75546,7,5,803,0.84,6,proprietaire,0
50,30411.11,83,41930.95,17,0.28193,1,2,687,0.2,2,proprietaire,0
42,18158.64,24,1137.31,66,0.755105,5,7,481,0.35,6,locataire,0
,77161.66,188,27721.93,44,0.35115,4,3,456,0.16,40.17,proprietaire,1
49,29836.29,34,5330.9,28,0.319499,4,12,400,0.59,4,famille,0
24,71273.3,220,272875.25,9,0.520407,0,11,700,0.38,4,proprietaire,0
68,84786.63,133,43350.3,15,0.536261,6,3,607,0.97,1,locataire,0
,81882.6,84,9369.16,35,0.555359,1,11,436,0.93,6,famille,0
40,91257.84,81,4079.95,12,0.47692,4,9,484,0.8,4,locataire,1
25,60368.66,223,3326.07,30,0.309656,3,7,706,0.28,4,famille,0
24,83355.88,62,43604.29,24,0,3,2,786,0.92,0,locataire,0
42,40892.71,97,34024.02,58,0.125966,1,11,795,0.66,0,locataire,0
23,16200.32,196,16050.9,34,0.383804,3,8,739,0.88,1,proprietaire,0
65,12487.34,65,20962.61,23,0.570567,3,10,639,0.8,2,proprietaire,1
60,63307.59,189,35614.15,60,0.66015,2,1,600,0.84,3,locataire,1
59,83793.57,56,27374.74,76,0.115283,5,9,487,0.45,0,proprietaire,1
,38650.7,117,34474.98,63,0.266498,1,8,578,0.67,2,famille,0
35,78020.19,85,23106.67,12,0.181365,4,8,441,0.32,0,famille,1
43,38271.56,81,12054.81,68,1.310776,5,10,513,NA,0,proprietaire,1
34,58964.53,161,22062.84,52,0.510624,5,11,783,0.62,4,famille,0
54,30542.45,192,28237.9,26,0.475916,0,1,456,0.07,6,proprietaire,0
56,89205.73,75,19171.84,17,0,7,0,731,0.67,1,famille,0
62,71965.87,8,32466.96,79,0.361223,2,5,461,0.84,2,locataire,1
62,88701.98,72,17555.36,34,0.808,5,11,571,0.3,6,famille,0
61,12930.03,37,7466.98,6,0,5,6,674,0.56,5,proprietaire,0
44,78028.53,28,23236.14,47,0.444763,2,2,818,0.53,5,locataire,0
62,87722.83,30,16010.57,73,0.302406,5,4,550,0.75,4,proprietaire,0
28,47206.33,101,28408.57,79,0.03356,0,2,504,0.79,5,famille,0
31,50300.67,"59,00",12898.92,54,0.335244,2,9,659,0.51,1,famille,0
40,44547.51,83,8877.03,75,0.396211,6,1,753,0.95,5,locataire,0
60,80612.08,56,9190.79,45,0.155109,0,8,583,0.85,3,proprietaire,0
22,31591.05,219,43219.18,11,0.391058,5,10,705,0.66,4,proprietaire,1
51,67546.97,101,19729.09,48,0.350478,2,8,804,0.79,2,proprietaire,0
39,83696.88,40,36908.92,14,0.695726,7,,736,0.42,6,famille,0
28,47356.69,155,12208.96,39,0.293734,4,10,573,0.03,1,proprietaire,1
58,17346.39,113,9919.67,84,0.149094,3,1,644,1.0,0,locataire,0
62,67918.1,222,24045.11,30,0.611328,6,5,479,0.04,3,famille,1
66,80149.53,52,17465.35,36,1.436345,7,4,653,0.94,4,locataire,1
62,63039.91,110,,28,0.023013,4,2,656,0.78,0,famille,0
25,72333.05,59,8350.46,81,0.493426,1,7,462,0.86,3,proprietaire,0
44,33501.79,199,30437.66,60,0.669623,2,0,636,0.19,6,famille,0
30,18206.62,159,30951.8,13,0.135966,5,1,820,0.97,4,locataire,0
22,46286.36,149,40945.28,20,0.544376,6,0,467,0.93,1,famille,0
43,46346.59,8,31941.09,61,0.704235,6,11,444,0.69,0,famille,1
28,83270.29,95,24158.29,35,0.205507,4,2,671,0.6,0,locataire,0
62,68934.73,91,34070.23,42,0.59936,6,3,472,0.67,4,famille,1
66,53038.18,95,10974.34,75,0.514606,5,10,516,0.94,3,locataire,0
35,54124.1,33,39961.31,56,0.431595,0,5,470,0.97,2,famille,0
46,49062.03,110,20833.16,42,0.617112,0,7,675,0.72,3,proprietaire,1
32,43243.26,78,8341.16,54,0.375537,4,0,699,0.44,3,famille,0
55,68157.54,168,7240.37,58,0,7,3,538,0.33,2,famille,0
35,35320.9,141,1640.92,17,0.118285,2,1,518,0.32,5,locataire,0
67,41185.28,38,13645.67,10,0.225382,3,8,666,0.2,6,locataire,0
62,89163.37,169,4886.12,65,0.245221,1,12,653,0.97,0,locataire,0
32,74858.64,95,31061.73,61,0.579508,5,12,806,0.46,4,famille,1
51,49231.14,47,37015.45,40,0.402115,7,3,458,0.66,3,proprietaire,1
66,12784.56,217,15414.04,62,0.458676,5,6,405,0.01,5,locataire,0
47,94942.0,61,41674.01,47,0.147607,5,5,572,0.56,6,locataire,0
41,83715.68,101,35059.07,71,0.313199,7,11,641,0.47,6,proprietaire,0
63,40604.25,93,35429.8,65,0.329742,4,0,815,0.37,6,famille,0
57,30891.35,190,39283.77,50,0.535734,1,9,798,0.11,3,famille,0
54,NA,231,22472.46,35,0.385716,1,8,724,0.94,6,proprietaire,0
24,48022.63,208,5439.9,66,0.014067,4,7,421,0.95,1,proprietaire,0
68,57026.01,162,16207.85,8,0.819405,2,9,469,0.42,4,locataire,1
59,16208.04,87,40714.48,39,0.466076,0,5,675,0.16,5,famille,0
46,23242.34,184,3450.94,61,0.560933,5,3,514,0.21,4,famille,1
43,22085.46,31,8648.93,72,0.484722,1,12,457,0.06,4,famille,0
49,31332.02,229,37292.04,8,0.000935,1,11,612,0.14,2,proprietaire,0
54,64089.81,147,29651.92,76,0.060169,7,6,724,0.7,5,proprietaire,0
37,28267.09,91,23924.85,52,0.323,0,11,793,0.69,2,proprietaire,0
30,70000.85,99,25415.61,54,0.24319,6,5,498,0.18,6,locataire,0
54,70424.5,28,33561.89,70,0.149208,3,5,781,0.79,5,famille,0
24,42520.2,135,9891.2,20,0.054293,6,11,519,0.09,0,locataire,0
30,75686.12,14,20571.63,50,0,6,9,705,0.51,3,proprietaire,1
33,45641.21,14,38343.83,56,0.506424,3,5,678,0.93,0,famille,0
26,91138.88,183,NA,71,0.575818,2,1,487,0.89,0,proprietaire,0
49,67468.66,174,11883.07,6,0.54406,2,5,601,0.85,6,proprietaire,0
60,82286.34,208,10025.97,50,0.060732,6,1,695,0.38,5,famille,0
34,64100.85,52,22641.77,54,0.237045,0,6,677,0.67,1,locataire,0
31,31124.81,199,7563.25,47,0.586983,3,5,685,0.24,5,famille,0
36,13156.51,201,8044.5,31,0.201355,1,10,631,0.95,3,proprietaire,0
43,45339.82,120,30954.05,29,0.757854,7,4,585,0.83,4,proprietaire,0
65,91028.33,238,27734.14,,0.020886,3,2,548,0.52,5,famille,0
52,69447.33,151,25005.79,72,0.501434,6,4,459,0.34,1,locataire,0
30,39502.3,236,43555.81,20,0.351555,3,9,797,0.2,4,locataire,0
24,13014.47,23,8292.8,64,0.106987,0,1,634,0.86,4,proprietaire,0
29,92206.94,27,30335.11,53,0.125239,2,4,687,0.45,4,locataire,0
40,24723.81,95,34168.72,70,0.315667,6,3,510,0.52,1,proprietaire,0
54,45230.03,34,1219.03,48,0.691598,4,2,777,0.12,0,locataire,0
23,57041.71,13,5062.84,11,0.50239,1,6,554,0.98,0,famille,0
62,58379.04,201,4948.42,54,0.306953,2,6,567,0.72,1,locataire,0
64,20968.46,78,10529.69,66,0.286683,1,0,805,0.57,5,proprietaire,0
35,48059.64,228,39296.31,60,0.41652,1,5,618,0.43,3,locataire,0
58,53610.1,153,36451.96,14,0.568236,7,3,724,0.95,3,famille,0
62,85821.52,31,8887.0,16,0.611372,4,9,583,0.98,5,proprietaire,0
43,68404.54,134,17297.27,29,0.716813,5,7,463,0.7,3,proprietaire,1
59,77325.54,204,33480.99,37,0.735082,1,0,766,0.76,2,proprietaire,1
57,12843.17,182,1787.6,72,0.544907,7,0,552,0.81,0,locataire,0
60,16541.8,182,8230.36,37,0.516303,2,5,745,0.51,2,famille,0
67,19753.74,184,14763.38,74,0.273872,7,3,742,0.64,5,famille,0
62,93467.44,213,17708.03,77,0.66346,3,12,794,0.75,3,proprietaire,0
64,47651.81,223,11118.08,9,0.19071,0,12,423,0.42,0,famille,0
51,58004.62,230,1967.64,84,0.577154,2,7,526,0.3,6,locataire,0
24,57625.8,176,5688.04,8,0.310489,6,6,553,0.24,2,proprietaire,0
68,17416.52,194,42268.9,27,0,6,1,505,0.24,6,locataire,0
68,38590.39,110,25513.8,47,0.867573,2,8,430,0.24,3,proprietaire,0
41,77883.94,158,43589.57,83,0.156072,1,3,812,0.12,1,famille,0
47,88731.12,84,18827.13,21,0.293155,6,0,531,0.05,4,famille,0
66,39901.88,230,32642.88,79,0.557791,1,10,752,0.77,3,famille,0
59,17550.44,18,38877.25,59,0.158281,2,12,513,0.53,3,locataire,0
63,82697.0,220,12347.32,47,0.309292,7,8,759,0.52,2,proprietaire,0
38,85746.95,57,42000.15,49,0.109114,7,2,448,0.56,5,proprietaire,0
52,86141.55,111,41023.38,30,0.205786,5,56.94,776,0.11,5,locataire,0
59,41122.19,213,12768.12,57,0.014322,5,6,696,0.74,3,famille,0
61,64415.05,8,10759.17,53,0.457916,5,2,610,0.62,0,locataire,1
48,14430.49,171,4089.52,20,0.398294,7,6,705,0.17,5,proprietaire,0
66,41298.02,102,14569.85,37,0.241688,3,7,661,0.1,0,locataire,0
68,59519.05,206,30364.68,23,0.374955,1,11,688,0.39,1,proprietaire,0
43,17765.62,18,38879.23,34,0.645544,0,1,774,0.26,2,famille,0
64,67275.43,80,13455.2,79,0.461272,7,3,743,0.34,5,locataire,0
54,21759.11,17,17241.7,52,0.406835,5,10,768,0.63,5,proprietaire,0
45,14107.61,167,27769.37,68,0.434559,7,3,733,0.03,1,famille,0
46,49622.21,77,26149.78,73,0.329288,6,2,415,0.6,6,famille,1
30,71672.79,67,37247.23,48,0.365912,2,10,463,0.38,4,famille,0
46,77516.76,174,21536.78,32,0.109361,2,4,749,0.58,1,famille,0
68,66873.52,185,9827.32,51,0.420231,1,3,633,0.92,5,locataire,0
63,77134.58,21,30972.76,14,0.596098,2,2,563,0.27,0,famille,0
46,20379.75,226,12491.51,17,0.351141,0,2,630,0.27,0,locataire,0
28,22844.29,123,16964.62,38,0.19799,3,2,683,0.63,2,famille,0
57,80429.51,143,37899.79,83,0.545843,5,8,527,0.73,1,locataire,1
48,44315.36,18,32076.36,16,0.314744,6,5,717,0.65,1,famille,1
25,69499.77,135,35226.46,9,0.087396,2,1,510,0.43,4,locataire,0
57,79209.28,171,13098.66,65,0.535067,6,2,485,0.45,1,locataire,0
50,69659.81,168,32218.06,26,0.42878,4,4,450,0.56,0,locataire,1
48,17912.2,53,39366.43,66,0.099585,4,3,804,0.29,0,locataire,0
38,27573.59,226,20593.47,28,0.09102,5,9,685,0.14,5,locataire,0
43,20121.35,NA,15276.05,42,0.499942,6,5,495,0.84,0,famille,0
40,47271.32,81,10006.32,9,0.716177,1,8,613,0.55,5,famille,0
44,51947.44,70,38369.28,84,0.40349,4,2,496,0.2,3,proprietaire,0
68,82826.92,138,42117.09,34,0.502959,0,1,609,0.72,2,proprietaire,1
49,40798.7,130,28337.46,69,0.689968,2,10,790,0.08,0,proprietaire,0
25,83560.7,221,,83,0.659762,3,4,588,0.33,4,famille,1
30,68480.92,112,25613.51,40,0.327846,4,0,489,0.27,1,famille,0
43,53756.34,,22196.69,10,0.526205,5,10,466,0.88,5,proprietaire,1
43,24207.53,6,4469.54,41,0.463263,3,6,528,0.16,2,proprietaire,0
29,48480.59,100,9446.87,42,0.326684,6,3,422,0.96,6,locataire,0
41,75012.32,53,11503.45,31,0.188654,7,3,705,0.54,6,famille,0
49,26948.19,57,9791.17,68,0.647152,3,11,516,0.84,5,famille,0
28,87679.64,29,11198.57,6,0.268774,0,3,699,0.91,4,proprietaire,0
65,82495.57,175,7467.13,7,0.372892,4,12,550,0.23,5,locataire,0
34,33958.56,138,19579.54,78,0.24751,4,12,698,0.87,5,locataire,0
28,46529.93,162,9506.61,77,0.642503,5,10,574,0.53,3,famille,1
61,78843.2,98,33767.35,20,0.347503,3,7,675,0.93,1,famille,0
23,,191,9308.65,65,0.607246,0,10,785,0.52,1,proprietaire,0
36,42620.41,117,39948.99,62,0.447651,2,3,510,0.1,,famille,0
54,39532.2,83,25926.19,49,0.072566,2,1,538,0.12,0,proprietaire,0
49,62295.84,94,25098.87,69,0.073437,0,0,597,0.83,4,proprietaire,0
52,91003.23,13,36924.12,78,0.216711,1,11,765,0.54,0,famille,0
44,27395.81,208,16019.99,13,0.544097,7,10,456,0.43,2,proprietaire,0
40,92299.51,71,43868.41,47,0.226731,2,11,666,0.75,,locataire,0
48,68234.48,138,18506.27,42,0.480175,2,2,456,0.47,4,proprietaire,0
27,46285.67,120,29662.41,38,0.276272,2,6,440,0.03,2,famille,0
50,56389.19,15,26418.85,72,0.078762,0,9,622,0.38,3,proprietaire,1
61,54161.23,228,22505.15,67,0.249398,3,11,471,0.49,"6,00",proprietaire,1
35,61936.2,143,25500.8,75,0.392549,7,12,774,0.8,6,proprietaire,0
35,76413.18,149,28375.11,36,0.592428,1,5,"648,00",0.27,3,proprietaire,1
47,28624.37,101,22408.49,13,0.411764,5,3,539,0.4,1,locataire,0
38,,37,"20700,31",58,0.677447,4,2,713,0.0,0,locataire,0
22,18238.64,60,3946.42,56,0.296304,1,0,431,0.16,4,locataire,0
65,16634.77,134,25354.81,7,0,4,0,523,0.16,5,locataire,0
29,31266.42,209,19285.29,69,0.366929,3,3,634,0.38,0,proprietaire,1
36,44272.24,161,36319.61,22,0.315568,4,4,630,0.08,2,proprietaire,0
66,55708.24,204,37785.4,64,0.573419,1,3,763,0.58,3,famille,1
54,14429.75,54,32989.18,72,0.22058,2,7,698,0.43,5,famille,1
44,83216.54,188,1711.37,10,0.274577,6,0,674,0.22,3,locataire,0
