distance_km,poids_kg,volume_m3,cout_transport,delai_preparation_h,nb_points_passage,score_qualite_route,meteo_risque,promesse_delai_h,jour_semaine,transporteur,priorite,retard
2228.74,6.05,2.16,102.91,71.21,13,68.14,96.47,83.07,3,T2,standard,0
1163.69,37.39,2.5,335.2,47.42,6,89.99,37.03,28.09,2,T2,standard,0
2173.61,38.09,0.27,266.94,52.48,15,63.66,10.63,NA,3,T1,express,0
1787.06,103.27,1.47,151.01,0.66,18,75.39,38.85,71.49,NA,T3,standard,1
41.49,14.06,2.74,333.23,16.79,2,66.69,81.42,92.06,3,T2,standard,0
1630.99,85.23,0.52,151.33,24.95,9,90.82,14.62,8.48,3,T2,standard,0
1029.49,48.78,1.34,308.82,70.43,1,54.58,0.37,64.83,7,T1,express,0
49.64,112.33,2.02,180.64,67.79,2,32.46,23.9,190.82,6,T3,express,0
2538.46,84.74,1.94,276.73,56.65,10,23.54,65.69,129.08,1,T2,express,1
874.11,60.53,3.14,400.96,4.95,,9.18,10.45,179.14,5,T2,standard,0
337.95,65.69,1.15,171.28,28.38,12,84.31,84.1,102.15,NA,T2,standard,0
1001.61,96.81,1.58,309.0,36.59,11,85.69,54.98,16.23,36.91,T2,standard,0
49.2,97.33,3.22,335.3,31.05,15,96.03,38.67,64.3,4,T2,express,0
183.53,14.28,0.8,293.42,21.02,9,10.56,63.54,28.72,4,T1,express,0
249.79,58.41,0.57,158.46,57.23,8,33.57,69.39,24.46,3,T2,standard,0
1422.97,79.99,0.58,348.76,55.64,2,38.47,68.61,170.24,5,T3,standard,0
1892.75,85.31,1.46,80.34,15.63,7,54.6,62.63,67.48,6,T3,standard,1
2708.37,66.47,0.98,232.62,24.38,5,2.36,74.66,133.05,1,T1,express,1
1024.56,48.32,3.34,298.98,29.74,2,89.88,52.47,58.71,7,T3,standard,0
651.07,26.77,3.31,436.28,17.84,16,50.85,57.29,192.25,7,T3,express,0
316.39,64.61,0.52,36.46,24.32,15,31.17,63.69,170.53,5,T2,express,0
1754.1,94.88,0.75,79.98,10.76,15,28.28,25.93,133.13,4,T3,standard,1
922.01,23.46,1.53,175.82,26.63,5,67.68,91.83,115.79,4,T3,express,0
1501.57,37.13,3.04,311.19,39.6,4,85.24,12.41,191.21,4,T2,standard,1
1955.66,18.12,2.01,"162,22",57.4,12,35.62,74.02,136.56,2,T1,express,0
1151.74,119.88,2.5,409.05,26.91,15,8.27,95.8,101.74,2,T1,express,1
3028.02,76.79,1.28,166.45,34.98,14,71.8,70.36,169.21,7,T2,express,1
2834.14,65.36,2.2,362.47,55.26,5,26.46,80.46,64.4,5,T2,standard,1
2929.13,67.72,0.17,275.7,43.28,3,59.96,2.33,170.32,7,T2,express,1
1652.82,55.81,1.11,139.37,53.57,2,79.51,61.43,74.72,4,T1,express,0
1821.21,45.57,3.28,240.4,51.25,7,14.2,55.94,87.02,4,T3,express,1
120.4,59.42,0.09,239.32,52.56,11,51.99,53.86,160.81,5,T2,express,0
1113.76,113.2,0.73,165.43,17.66,17,60.24,44.42,80.67,,T1,express,0
1612.82,75.51,0.97,140.8,56.4,14,94.85,60.06,68.95,4,T1,express,0
560.87,41.01,3.23,336.89,8.38,2,8.35,76.59,23.79,3,T2,express,0
2817.64,91.16,3.43,31.83,64.91,1,73.18,14.14,189.56,6,T1,standard,1
832.04,100.14,2.91,10.7,38.18,8,8.36,69.54,137.84,4,T3,standard,1
770.05,116.07,0.43,349.82,34.42,15.93,56.07,57.66,142.25,3,T3,standard,0
1144.24,56.59,0.37,112.14,59.74,2,3.23,10.57,140.95,1,T3,standard,0
1002.51,117.86,1.87,70.14,62.71,9,50.05,69.73,41.6,5,T3,standard,1
908.22,12.45,2.9,409.32,51.48,15,34.37,19.95,61.04,6,T1,express,0
2472.92,49.17,0.5,382.21,47.19,2,79.49,69.97,156.98,6,T2,express,1
2510.54,8.94,1.46,350.67,52.55,8,51.07,1.8,228.98,2,T2,standard,0
887.65,79.38,3.48,221.14,40.15,16,18.6,,54.5,5,T1,standard,1
2786.94,118.39,0.32,234.01,29.74,13,37.32,91.89,134.92,5,T2,express,1
2514.82,90.28,2.92,169.37,19.69,12,77.54,74.03,230.3,4,T2,standard,1
2123.53,21.14,2.97,68.55,19.5,3,90.24,93.44,229.31,2,,standard,1
2625.09,14.91,3.23,125.32,2.58,16,10.17,22.25,119.06,6,T3,standard,1
196.79,106.68,0.28,152.15,5.63,7,64.92,54.44,218.98,3,T2,standard,0
3170.38,73.03,0.88,295.52,2.29,8,11.52,76.04,39.83,3,T2,express,1
2325.35,79.74,0.6,201.02,55.55,17,71.77,99.31,43.24,2,T3,standard,1
1439.99,57.64,2.06,262.22,62.06,5,12.03,95.48,87.66,6,T1,express,0
447.44,90.44,1.16,313.8,3.74,16,76.45,58.88,30.69,5,T1,standard,0
2599.0,24.49,"2,15",109.47,19.72,7,33.54,10.44,124.03,6,T1,standard,1
496.78,118.26,2.97,189.61,4.04,5,34.96,47.51,75.75,1,T2,standard,1
1231.06,25.98,1.69,47.24,31.31,18,44.34,85.05,34.23,7,T3,express,0
2345.92,3.27,1.55,194.5,15.79,14,80.89,1.57,165.64,2,T2,express,0
2510.46,15.81,1.37,340.77,36.95,11,60.88,78.18,178.34,1,T2,express,1
2011.95,34.61,0.32,273.59,40.4,17,69.29,76.0,47.6,4,T3,standard,0
604.63,90.12,2.78,151.31,22.1,14,48.12,9.97,6.78,3,T3,standard,0
3039.72,119.39,2.22,425.89,15.55,"15,00",42.86,30.94,84.5,1,T3,express,1
3131.36,119.54,2.44,383.99,44.47,18,20.21,54.36,146.06,1,T2,standard,1
1202.12,29.4,2.94,101.22,43.09,17,49.54,87.35,149.94,6,T2,express,0
2153.71,104.98,1.28,390.99,41.99,4,55.3,29.3,139.94,6,T3,express,1
1313.93,32.87,1.14,291.52,28.64,1,39.44,52.82,163.34,1,T1,standard,0
1645.33,110.8,2.88,222.08,51.01,12,11.54,8.42,24.75,6,T1,standard,1
2696.67,33.44,0.61,349.96,18.52,7,80.43,77.31,37.0,5,T1,standard,1
1888.97,33.79,1.49,172.85,29.8,15,87.7,14.72,208.14,5,T2,express,0
1622.32,119.48,0.56,334.56,10.3,8,77.44,95.95,66.86,3,T2,express,1
1642.74,108.09,1.73,107.87,71.03,17,27.12,49.27,188.26,1,T3,standard,1
1806.64,103.26,1.63,126.91,25.33,8,34.26,26.05,27.67,5,T3,express,1
1031.02,6.9,2.95,166.29,22.55,8,72.15,59.14,7.57,5,T2,express,0
653.32,4.48,0.94,106.03,59.01,16,28.75,23.41,188.89,5,T1,express,0
581.39,8.03,3.07,247.05,53.83,5,10.38,38.39,234.6,4,T2,standard,0
798.23,52.29,3.14,331.16,36.22,15,94.09,63.92,128.29,2,T1,standard,0
732.79,110.52,1.12,406.11,53.34,1,3.6,48.16,101.91,7,T3,standard,0
2757.44,105.06,0.68,356.92,56.35,17,75.76,15.47,25.5,5,T3,express,1
1556.08,105.17,2.37,348.62,53.5,16,62.14,23.95,134.5,7,T2,standard,1
585.54,116.63,2.55,267.91,18.31,3,44.65,86.15,162.39,2,T1,express,1
2760.98,78.69,0.24,445.84,35.99,5,91.14,80.71,218.39,"1,00",T3,express,1
2806.66,81.91,2.76,363.54,61.26,6,46.52,8.88,15.94,3,T2,standard,1
3199.81,68.26,0.26,240.48,23.45,1,42.43,13.81,191.66,1,T2,standard,1
1643.69,119.51,0.47,430.37,20.65,5,73.03,NA,146.25,5,T3,standard,1
2789.03,77.8,0.46,257.5,10.86,18,35.91,0.69,200.39,1,T2,standard,1
545.82,55.72,1.26,300.44,12.45,10,67.37,98.55,153.43,5,T3,standard,0
2784.87,48.51,0.21,112.28,17.92,10,92.61,43.64,75.19,7,T2,standard,1
2027.27,15.92,2.27,282.0,31.7,10,89.27,20.71,202.45,6,T2,express,0
1706.04,108.3,0.92,190.91,57.95,18,5.05,20.17,36.21,5,T1,express,1
801.59,62.93,1.58,413.66,33.18,12,51.88,62.66,214.56,3,T1,express,0
2454.01,110.39,2.57,378.94,56.54,4,30.52,68.84,163.75,4,T3,standard,1
2373.79,61.54,3.13,179.43,44.83,6,96.5,86.9,26.7,5,T3,express,1
3088.31,4.76,3.38,199.16,16.39,,99.81,41.11,56.74,6,T1,express,1
1956.24,6.53,1.13,300.62,20.77,9,39.98,"17,68",197.9,2,T3,standard,0
816.61,36.21,2.79,127.26,13.7,2,33.2,29.79,49.26,6,T1,standard,0
603.16,79.11,1.64,347.21,22.78,14,31.06,92.84,219.7,3,T1,standard,0
599.34,116.8,0.6,320.43,52.59,3,95.46,44.82,80.44,4,T3,express,0
1097.72,77.91,0.03,355.75,55.99,16,34.16,88.24,234.57,2,T2,standard,0
1102.36,109.83,2.12,407.57,59.87,14,71.57,31.48,17.98,1,T3,standard,1
646.7,14.43,2.33,199.38,23.79,8,63.37,22.22,27.65,7,T3,standard,0
2475.33,5.11,1.79,318.64,1.49,13,56.53,78.85,99.22,5,T2,express,1
809.14,80.92,1.27,418.74,22.96,15,21.02,26.92,95.9,2,T1,express,0
1915.39,5.8,1.89,414.06,9.5,12,63.68,64.56,159.75,5,T3,express,0
2489.75,52.89,1.71,321.81,6.45,11,10.37,15.87,82.53,2,T3,express,1
808.49,27.36,3.41,77.17,34.12,13,29.12,28.37,228.54,1,T3,standard,0
1330.23,29.77,2.64,12.13,36.02,14,72.41,70.09,56.9,3,T1,express,0
522.8,106.46,0.71,271.28,20.24,13,50.33,87.21,22.0,1,T2,standard,0
220.67,28.55,1.9,25.38,59.86,11,36.87,68.25,228.38,2,T3,express,0
2416.32,13.95,0.16,251.38,26.21,5,41.47,24.06,92.2,4,T1,express,0
2869.49,77.4,0.75,396.53,7.25,2,42.17,19.23,200.02,1,T2,,1
3073.56,42.55,3.34,413.53,55.94,5,95.52,29.15,62.56,2,T1,express,1
2336.76,65.48,1.01,363.66,19.74,8,59.5,31.09,134.49,5,T3,standard,1
2266.86,96.11,0.9,189.72,25.52,8,49.5,13.97,208.0,5,T1,standard,1
1822.96,66.35,2.54,396.49,44.6,13,52.74,36.03,34.98,7,T2,standard,1
159.33,24.87,0.15,,17.01,10,87.02,16.02,231.3,5,T3,standard,0
2081.09,70.47,2.3,72.8,24.53,17,49.86,92.27,32.08,4,T3,standard,1
2553.09,107.53,1.94,175.02,33.22,9,33.61,97.81,50.35,6,T1,express,1
2506.02,33.28,1.44,280.63,26.76,12,44.63,98.7,206.78,2,T1,standard,1
931.7,115.62,1.7,277.11,45.29,11,3.89,24.23,43.47,3,T3,standard,1
1366.72,99.47,0.35,108.38,9.5,3,45.11,34.97,76.22,7,T3,standard,0
88.57,67.52,1.39,342.62,24.65,2,60.25,68.48,91.8,3,T2,express,0
,67.06,3.08,378.96,25.43,15,4.58,30.18,102.6,6,T2,express,1
2861.84,106.91,1.62,16.23,31.0,14,38.68,59.05,80.88,6,T2,express,1
2111.31,65.18,0.63,344.79,63.79,3,39.63,31.37,26.84,4,T3,express,1
2210.52,80.55,0.88,372.77,31.16,3,95.53,6.14,192.7,7,T1,express,1
1536.41,17.07,0.22,241.75,1.56,14,6.07,91.53,188.63,3,T2,express,0
1063.89,76.98,0.33,NA,44.59,8,2.5,77.9,223.01,2,T3,express,0
1746.2,98.86,0.64,376.98,45.59,10,40.75,84.64,164.55,5,T3,express,1
1243.53,56.79,2.18,85.35,62.17,9,87.32,28.49,102.06,5,T1,express,0
1082.05,40.68,0.12,372.39,71.62,11,93.06,24.84,195.13,4,T3,standard,0
2983.08,43.87,3.23,51.39,8.86,16,95.74,83.75,55.51,4,T3,express,1
3034.99,74.52,3.29,222.84,38.68,7,21.69,9.82,214.27,7,T2,standard,1
2295.23,38.55,1.55,124.56,26.95,6,47.09,5.88,112.0,5,T3,express,1
2519.43,46.16,0.92,310.72,45.89,4,92.86,73.97,50.68,,T3,express,1
3135.91,33.63,3.14,432.55,23.49,2,15.34,80.57,173.2,1,T3,express,1
1609.44,88.19,1.84,361.14,10.4,6,,25.06,82.25,3,T3,standard,1
2201.82,103.26,0.77,166.44,70.63,4,7.36,57.67,39.5,5,T3,standard,1
2506.93,84.48,1.97,54.44,13.95,12,5.1,83.85,25.79,5,T3,express,1
922.47,2.19,2.42,113.15,61.08,18,87.34,51.43,236.9,1,T1,express,0
1451.29,115.09,1.86,128.11,61.7,16,43.97,2.18,131.5,5,T3,express,1
3083.15,114.43,2.39,391.64,25.56,11,23.03,81.46,125.1,7,T1,standard,1
1071.57,98.77,0.85,97.54,50.09,17,10.73,37.45,187.33,2,T3,standard,0
2971.17,97.51,3.27,224.81,6.38,14,73.63,90.75,211.42,4,T1,express,1
1466.58,70.93,0.87,259.55,22.42,10,34.81,15.6,169.77,7,T1,standard,0
1150.75,5.62,0.48,274.06,11.26,3,3.56,50.32,195.36,4,T2,express,0
847.18,47.78,2.75,8.7,15.97,17,20.55,20.84,41.27,1,T3,standard,0
2565.73,82.3,2.51,114.67,NA,16,6.16,64.53,87.43,5,T1,express,1
2440.4,53.38,2.33,129.64,,8,59.62,55.23,160.36,6,T1,standard,1
2638.71,27.51,1.64,341.94,7.64,17,82.4,51.51,16.88,4,T3,standard,1
832.55,73.88,1.77,80.07,22.64,13,8.65,81.37,125.7,6,T1,express,0
240.71,29.38,0.05,337.42,15.69,2,10.3,87.47,150.71,1,T3,standard,0
1018.02,12.94,0.99,88.77,51.39,15,32.26,98.13,87.41,6,T3,express,0
852.23,44.67,0.78,137.58,43.59,11,21.12,20.01,157.19,5,T1,express,0
91.96,113.16,2.46,407.66,12.82,18,19.62,55.47,119.73,4,T2,standard,0
2818.96,116.73,0.97,260.93,31.59,4,1.96,82.96,87.25,1,T2,standard,1
2570.82,61.27,2.25,56.53,29.9,18,95.8,10.27,211.59,7,,express,1
1581.58,114.07,2.96,240.7,20.08,8,86.12,31.92,143.78,5,T2,standard,1
426.55,78.42,2.81,2692.52,50.24,13,20.48,17.84,136.52,4,T2,standard,0
1120.45,104.72,3.45,351.01,45.32,10,98.57,65.1,62.6,4,T2,express,1
3033.54,24.64,0.32,264.99,2.2,3,31.18,57.89,202.86,6,T3,standard,1
79.44,86.62,0.3,275.62,27.11,2,37.18,24.47,227.88,7,T3,express,0
2238.04,44.78,3.06,128.16,28.54,9,36.08,73.72,214.36,1,T1,express,1
1377.63,81.57,3.08,319.28,39.21,11,67.57,13.65,228.03,6,T2,standard,1
147.51,24.99,2.69,129.61,20.35,8,82.77,9.92,71.39,3,T2,express,0
1096.73,13.21,0.06,318.79,55.55,9,11.82,46.39,36.16,3,T1,express,0
2953.73,40.57,0.71,47.12,68.81,13,55.57,37.61,141.11,4,T3,standard,1
827.6,NA,0.76,192.8,58.03,4,56.02,45.18,27.85,1,T3,express,0
1926.77,81.81,3.32,446.02,67.39,5,46.05,35.27,149.37,1,T1,express,1
726.56,84.64,2.6,262.72,8.93,1,88.59,59.56,188.08,5,T3,express,0
495.76,7.81,1.34,269.2,51.78,4,51.16,30.87,21.75,4,T1,express,0
162.37,106.06,0.19,8.84,24.03,8,58.7,85.79,74.38,6,T1,express,0
1211.64,4.88,1.0,50.08,2.17,8,89.72,14.12,151.33,3,T1,standard,0
1281.2,65.67,1.12,218.24,8.93,1,95.68,33.11,75.14,7,T3,express,0
1273.67,85.2,0.72,109.03,41.49,11,46.25,57.34,129.53,3,T2,standard,0
3043.27,6.85,1.55,417.74,67.31,2,79.03,85.9,37.9,1,T1,standard,1
1009.33,118.58,1.06,19.65,19.6,18,79.85,18.25,219.5,4,T1,express,1
483.23,33.73,0.19,198.61,55.11,10,53.35,95.03,220.98,7,T3,standard,0
650.59,28.7,1.17,282.9,63.17,17,88.22,13.38,236.81,6,T1,express,0
"1068,14",33.35,0.18,271.96,65.7,7,84.09,39.74,117.85,2,T3,express,0
2303.96,71.78,1.86,255.04,46.53,7,12.83,65.5,196.88,7,T1,standard,1
1257.94,45.87,1.13,148.62,55.76,16,53.27,4.09,21.67,1,T2,express,0
3021.87,67.3,1.13,94.36,26.7,3,34.17,96.81,60.6,2,T1,express,1
1144.17,8.92,2.79,56.26,42.54,3,0.6,38.72,15.46,6,T3,express,0
2201.66,85.92,3.22,418.08,65.33,13,99.28,47.19,158.16,3,T3,express,1
2867.08,119.34,3.14,154.14,63.62,1,22.6,25.02,182.16,4,T3,express,1
667.42,111.75,1.44,392.34,22.37,14,52.36,78.18,186.87,2,T2,standard,0
3096.78,108.51,3.35,437.61,14.24,5,81.08,68.84,115.11,4,T1,express,1
1142.01,14.34,1.32,445.97,6.37,5,39.81,57.75,144.79,6,T1,standard,0
610.73,106.31,1.92,398.62,50.58,17,85.85,19.1,105.64,2,T3,standard,0
2547.66,69.81,0.28,358.23,47.33,6,82.46,79.29,92.53,1,T3,standard,1
3029.22,50.64,0.75,142.5,56.76,5,17.22,47.02,44.45,4,T2,standard,1
1258.69,106.92,2.85,421.97,48.98,1,47.96,8.62,136.78,7,T2,standard,1
3138.27,63.29,1.11,191.38,58.51,8,19.22,31.0,73.87,1,T1,express,1
692.36,81.5,0.22,212.25,27.29,2,NA,86.23,165.99,3,T1,express,0
2223.44,31.6,2.85,418.99,19.62,12,95.07,15.66,115.34,4,T1,standard,1
3019.59,54.02,0.72,57.09,30.38,15,33.06,38.86,112.56,7,T3,standard,1
560.96,98.69,0.94,155.48,8.84,6,74.36,92.93,194.43,5,T1,express,0
3185.01,101.13,2.59,445.81,45.33,10,42.39,87.09,184.38,3,T1,express,1
1970.83,102.03,0.17,380.17,47.19,7,96.81,34.76,38.2,7,T2,standard,1
160.59,104.31,1.7,353.74,36.92,12,25.71,28.92,83.71,5,T3,express,0
924.83,15.17,2.96,336.49,50.5,3,77.51,66.48,23.93,1,T2,standard,0
1568.56,39.69,0.7,325.13,46.25,11,,37.76,146.99,7,T2,standard,0
212.45,15.2,1.44,429.15,11.83,7,31.4,54.06,165.45,4,T3,express,0
2155.53,30.08,0.29,250.86,56.4,15,7.46,78.88,20.06,1,T2,standard,0
1403.64,119.25,2.48,381.92,33.96,4,37.08,78.8,69.66,3,T2,express,1
3172.41,26.83,2.96,264.47,17.19,16,76.76,45.24,158.04,6,T1,standard,1
1882.44,56.84,2.68,253.52,18.34,2,1.88,88.07,99.48,5,T3,express,1
1149.65,6.36,2.03,331.47,6.31,12,66.22,51.07,152.62,5,T1,express,0
2481.12,47.59,1.05,130.25,46.59,11,71.07,24.04,52.91,1,T3,express,1
257.89,90.24,2.87,24.13,71.33,16,60.21,9.71,57.95,7,T1,standard,0
2177.37,61.41,1.41,213.72,16.12,11,22.39,91.12,23.38,3,T2,express,1
726.67,98.58,1.31,70.32,16.99,"8,00",82.26,41.18,13.89,32.54,T1,express,0
12581.67,23.44,1.5,261.24,66.64,17,31.3,57.78,24.54,1,T1,express,1
2217.03,87.07,0.16,105.25,38.65,2,46.18,63.83,172.57,3,T2,express,1
2942.58,3.58,2.89,220.01,20.09,6,16.36,88.76,48.25,3,T3,express,1
2505.74,66.69,1.13,224.13,49.32,12,22.72,3.23,135.41,2,T1,express,1
1808.16,113.29,3.42,229.57,NA,17,86.33,31.97,111.45,4,T1,express,1
401.5,51.7,1.52,379.9,63.87,7,65.86,91.57,209.05,5,T2,express,0
1368.83,47.29,3.34,402.37,67.41,3,0.8,75.68,170.4,7,T2,express,1
2370.9,70.13,1.66,210.41,41.62,12,67.29,3.05,78.01,5,T1,standard,1
1238.96,21.89,2.24,383.03,52.69,4,42.3,2.45,51.25,6,T3,standard,0
2867.61,27.21,1.12,168.3,32.78,4,0.33,81.67,60.78,5,T3,express,1
1384.86,112.08,0.13,247.25,33.44,2,98.72,91.82,"150,66",5,T1,standard,0
296.18,50.34,0.92,381.69,38.41,17,3.87,50.4,123.91,1,T2,express,0
676.45,103.44,0.75,101.38,25.48,11,71.24,50.58,63.07,2,T1,standard,0
292.38,87.01,0.34,251.16,27.52,5,67.64,9.16,33.11,1,T3,express,0
1697.16,53.64,1.1,174.4,56.48,13,93.23,44.82,218.41,7,,express,0
2519.62,12.85,0.45,326.86,7.11,13,36.98,30.05,181.11,4,T1,standard,0
593.32,87.5,2.24,375.24,2.95,15,41.19,10.82,190.48,6,T2,standard,0
787.45,90.22,0.4,82.97,42.88,2,70.8,3.08,66.61,4,T2,standard,0
1714.31,109.63,3.16,160.06,29.5,17,39.14,66.26,228.73,2,T2,standard,1
2395.62,56.38,3.34,380.99,17.16,3,33.98,67.83,161.25,2,T1,standard,1
1223.87,50.93,2.85,121.3,1.78,12,83.13,8.96,120.33,4,T3,express,0
2823.72,46.96,2.94,149.72,8.18,14,19.26,50.94,157.45,5,T3,express,1
1626.19,99.29,1.94,286.4,55.93,4,1.19,99.26,130.15,4,T2,express,1
1540.41,106.38,,360.13,59.54,14,8.38,15.78,128.68,7,T1,express,1
830.39,30.76,2.66,173.02,40.63,11,79.2,84.61,58.25,5,T2,express,0
3156.32,35.89,3.12,353.01,27.21,4,3.05,53.7,148.83,2,T2,standard,1
1589.37,93.23,1.24,50.34,56.38,9,20.49,36.94,229.77,6,T2,express,1
695.85,45.74,1.98,428.85,66.18,17,6.47,31.98,86.43,5,T2,express,0
100.13,25.25,0.64,416.31,64.71,8,3.1,74.22,156.72,1,T3,standard,0
2356.57,95.07,1.04,311.49,15.0,6,67.12,76.08,35.41,1,T1,standard,1
3000.01,30.12,2.57,245.16,30.34,8,15.34,33.08,13.07,5,T2,express,1
2631.09,67.55,2.73,159.42,71.41,17,22.86,60.41,221.9,4,T1,standard,1
98.31,572.93,1.48,21.22,55.99,5,89.19,78.68,17.67,3,T1,express,1
3147.94,88.54,2.27,384.07,39.89,16,33.88,68.03,135.55,2,T1,standard,1
902.32,57.66,1.02,161.7,53.94,2,87.51,72.56,238.41,2,T3,express,0
2977.92,54.89,0.23,332.75,50.02,3,90.39,94.74,32.33,2,T2,standard,1
2901.58,18.81,2.44,390.41,53.57,1,69.07,85.21,221.79,4,T1,standard,1
359.83,39.5,2.29,57.27,12.83,3,81.63,84.28,210.33,1,T2,standard,0
2437.56,38.46,0.24,297.66,57.46,11,83.26,24.5,15.23,3,T2,express,0
1269.35,70.84,0.07,228.24,40.39,15,78.66,96.1,45.22,2,T2,express,0
2682.93,73.22,0.57,286.32,26.91,11,75.71,8.28,30.84,1,T2,express,1
626.35,73.6,2.15,74.79,8.95,15,73.35,74.48,194.22,4,T1,express,0
196.46,107.91,1.96,133.13,32.47,11,19.98,8.67,157.87,2,T1,express,0
2390.11,109.47,2.34,298.42,43.95,9,68.35,52.43,38.04,6,T1,standard,1
1541.63,113.66,2.45,227.44,15.65,5,37.45,69.24,181.13,6,T2,express,1
2280.85,40.6,0.84,155.32,35.97,13,58.99,40.89,160.62,5,T2,express,1
428.16,39.74,0.62,214.91,55.98,7,63.54,1.3,197.95,3,T1,standard,0
944.76,35.2,2.87,38.62,24.29,8,46.98,69.5,151.92,4,T3,express,0
2152.53,17.02,1.1,182.27,41.3,11,87.16,1.01,133.81,2,T1,express,0
3036.16,93.27,2.56,20.76,7.41,13,6.14,38.66,106.49,5,T1,standard,1
2200.09,95.73,0.6,438.84,69.5,1,49.62,89.25,106.67,5,T3,express,1
3015.33,114.19,0.32,218.92,55.29,16,93.91,9.79,152.83,1,T3,express,1
115.75,60.76,1.08,339.83,57.07,10,82.78,48.74,174.31,3,T3,standard,0
1907.61,65.46,1.07,80.86,16.42,12,74.86,80.87,79.85,4,T3,standard,1
1710.13,17.03,2.81,329.08,40.21,10,74.25,50.67,120.19,2,T2,standard,0
527.15,111.44,2.84,195.6,63.49,7,30.16,77.75,182.97,1,T1,express,1
1258.87,91.04,1.95,174.05,8.13,17,24.25,54.85,23.84,3,T2,standard,1
2074.64,31.29,3.39,446.16,32.6,1,80.01,27.47,86.42,6,T2,express,1
325.01,70.15,1.02,233.43,38.45,11,92.63,15.97,140.61,4,T2,express,0
1828.88,41.27,1.75,10.08,69.83,11,58.05,42.64,131.31,1,T1,express,0
2821.81,61.61,0.66,349.26,58.19,3,16.47,22.18,104.53,3,T3,standard,1
2256.88,29.25,1.47,383.3,54.5,1,3.12,2.64,223.53,2,T3,express,1
3034.37,58.08,2.26,93.49,45.32,17,96.48,73.61,166.1,3,T3,standard,1
1300.44,76.35,2.05,55.74,49.87,17,28.85,71.15,198.92,6,T2,express,1
322.66,80.24,3.36,191.89,23.26,11,56.95,5.95,253.84,4,T1,standard,0
942.33,96.69,1.18,23.68,19.47,4,45.99,21.41,28.48,5,T1,standard,0
1210.12,81.06,3.18,334.76,62.77,17,69.11,60.29,192.76,4,T1,standard,1
468.94,42.04,,207.56,0.95,11,84.39,88.85,79.51,5,T1,standard,0
2444.21,67.0,1.32,440.66,60.59,14,41.71,42.27,40.88,3,T1,express,1
1792.09,32.9,3.41,256.6,69.26,12,61.9,60.85,78.22,1,T3,express,1
3118.88,38.94,2.56,428.91,17.34,1,17.68,72.5,126.38,6,T3,express,1
897.61,20.87,1.71,132.52,69.36,16,94.82,95.6,49.14,3,T1,express,0
97.46,8.28,0.75,128.17,5.98,7,41.11,82.94,229.2,6,T2,standard,0
1923.57,87.98,0.04,332.98,5.72,11,77.22,20.25,220.9,7,T3,express,1
2766.31,110.37,2.26,17.73,52.59,8,78.64,30.55,205.02,6,T2,standard,1
426.88,0.32,1.19,10.08,5.99,15,91.27,94.78,27.7,4,T2,standard,0
1308.86,118.78,2.66,264.45,30.69,17,24.52,28.53,37.88,1,T3,express,1
1188.43,39.69,2.59,102.23,22.08,7,36.35,18.89,122.75,2,T1,express,0
708.45,19.53,2.21,77.99,61.07,9,65.55,39.41,76.14,4,T1,express,0
2781.57,57.88,0.15,107.35,13.25,4,13.64,85.19,216.88,1,T2,standard,1
593.63,57.45,2.55,60.93,44.75,8,66.91,60.42,219.18,6,T3,express,0
2462.05,16.56,2.67,447.6,49.66,16,91.14,11.95,141.07,6,T1,express,1
1489.3,30.31,2.61,136.06,53.65,5,37.72,46.64,72.58,3,T3,standard,0
2108.13,10.05,0.51,7.87,17.12,11,64.37,52.35,181.93,5,T2,standard,0
483.15,40.07,1.67,208.21,12.17,10,2.49,93.61,42.29,2,T3,standard,0
2356.49,82.28,0.76,89.47,11.25,17,26.85,NA,76.74,4,T3,standard,1
2648.33,18.38,2.16,218.1,40.29,16,9.83,44.44,60.71,7,T3,standard,1
2874.63,2.36,0.78,215.95,6.3,4,13.63,79.39,199.6,6,T2,express,0
3016.75,46.67,2.41,326.88,71.63,14,11.07,11.48,49.41,3,T2,standard,1
1886.42,28.94,0.7,"132,31",48.61,8,98.96,68.26,109.99,1,T2,express,0
513.1,97.43,2.63,,60.5,10,25.4,70.69,41.34,7,T1,express,0
2748.49,112.2,0.36,437.57,25.29,42.21,58.82,89.32,219.04,3,T1,standard,1
1917.19,67.31,2.01,277.66,15.16,4,16.94,54.91,64.8,6,T3,express,1
2684.67,47.25,1.69,140.67,43.58,12,65.74,56.23,28.66,6,T2,standard,1
590.13,10.85,2.6,193.74,43.51,1,4.69,29.85,167.08,4,T3,standard,0
182.23,94.17,1.79,377.96,17.64,14,76.5,36.73,55.58,7,T2,standard,0
1430.47,67.8,2.66,327.23,7.09,3,85.05,72.67,108.65,6,T3,standard,1
2643.96,87.66,3.18,322.82,65.27,10,90.87,47.98,69.18,7,T3,express,1
1439.49,15.18,2.43,205.34,5.85,16,51.4,92.87,208.09,7,T1,standard,0
NA,14.32,2.99,259.71,1.35,7,27.78,28.74,23.32,1,T2,standard,0
1823.23,78.94,1.9,77.15,67.29,3,28.12,17.41,150.23,6,T2,standard,1
1965.84,101.61,3.36,368.17,49.11,16,84.41,28.21,143.88,3,T2,standard,1
2701.34,55.28,1.16,115.63,12.76,12,31.98,27.19,204.18,4,T1,express,1
793.83,32.65,2.09,370.33,54.79,17,43.9,82.59,104.37,1,T2,standard,0
