distance_km,poids_kg,volume_m3,cout_transport,delai_preparation_h,nb_points_passage,score_qualite_route,meteo_risque,promesse_delai_h,jour_semaine,transporteur,priorite,retard
45.67,17.31,0.25,472.455823,39.16,8,97.13,38.79,186.98,6,T3,express,0
539.64,88.79,1.87,224.098442,0.77,13,93.64,77.88,47.11,NA,T2,standard,1
1790.0,2.69,2.5,23.300502,49.31,2,38.22,70.85,234.68,2,T1,express,0
1103.08,11.1,3.41,130.273281,68.47,4,61.96,29.18,92.26,2,T1,,0
1468.33,4.44,1.79,87.66123,70.67,9,5.32,28.29,233.17,7,T1,standard,1
1147.31,47.97,1.83,179.919433,65.29,14,38.26,25.88,229.88,3,T1,standard,0
1367.64,26.1,2.66,70.978183,8.86,2,64.62,84.25,150.13,5,T3,express,1
509.43,31.49,0.24,49.35945,40.82,11,90.4,95.31,209.38,4,T3,standard,0
2756.43,1.13,2.35,0,2.95,5,74.46,38.18,185.48,5,T1,standard,0
2711.83,6.13,3.1,361.825163,46.89,10,60.18,91.38,204.95,2,T2,standard,0
735.58,112.24,1.89,178.733624,44.05,3,31.03,46.32,102.33,6,T2,express,0
3161.05,86.9,3.05,364.391665,50.73,10,41.06,7.26,174.9,7,T2,standard,1
3153.66,56.91,2.33,6.815949,58.41,6,58.07,17.82,39.27,3,T3,standard,0
446.8,119.36,0.09,392.860369,41.08,6,69.18,34.0,57.75,6,T3,standard,0
187.23,84.88,3.43,36.502161,24.2,10,21.3,77.3,20.93,7,T1,express,1
1548.08,24.93,0.25,318.864453,63.66,15,1.46,64.4,128.34,1,T2,standard,1
2480.9,70.14,1.2,380.995711,33.08,17,47.39,69.88,233.34,7,T2,standard,1
2225.13,109.29,1.26,291.014428,19.26,17,36.64,70.17,203.02,5,T2,standard,0
2133.15,9.57,2.94,96.355006,111.24,6,10.19,74.33,60.25,5,T3,standard,0
1096.21,14.37,0.13,0,40.44,12,75.75,23.29,130.43,2,T3,express,0
971.23,110.81,2.19,29.102922,6.61,1,32.95,23.56,148.3,2,T3,standard,0
395.15,66.12,3.05,0,63.81,17,40.51,55.67,165.07,4,T1,express,0
3073.06,97.4,0.43,42.35133,10.63,44.92,22.25,17.26,51.46,2,T3,standard,0
2931.83,64.55,2.79,224.403307,22.24,15,36.92,26.82,149.23,1,T1,standard,1
1921.14,82.67,2.11,271.458206,14.21,17,42.19,25.67,38.32,3,T2,express,0
1440.22,54.27,0.02,0,31.55,5,6.6,40.1,226.57,1,T2,standard,0
2706.33,102.56,1.68,66.325361,53.02,8,96.62,19.33,139.41,6,T3,standard,0
2171.96,35.98,2.14,307.437502,58.36,2,98.3,28.34,239.67,1,T1,express,1
2861.26,98.57,1.53,82.504613,11.42,5,50.91,60.15,94.49,4,T2,standard,1
1495.68,30.07,0.22,334.254392,49.96,7,16.46,55.38,106.74,1,T2,standard,0
1140.95,100.3,0.66,403.656301,43.06,3,61.2,48.25,89.08,7,T3,standard,1
2792.09,118.56,1.36,0,13.45,4,18.08,28.42,67.47,6,T1,express,0
368.99,28.49,2.98,319.529549,24.0,10,7.68,0.75,227.21,3,T3,standard,0
663.81,57.91,2.77,238.292263,41.26,15,30.04,2.11,147.82,5,T1,express,0
842.82,81.09,2.34,314.304257,59.57,15,76.35,9.59,176.56,7,T3,express,0
2198.86,110.07,1.25,356.634545,45.36,11,41.64,5.42,95.6,4,T2,standard,1
2046.43,12.62,1.59,0,17.44,6,36.92,41.9,97.45,5,T3,standard,1
3187.82,57.09,0.81,132.315513,23.63,14,5.51,41.7,81.3,7,T1,express,0
2986.51,2.07,2.42,131.759662,58.7,13,7.16,63.64,49.57,6,T2,standard,0
2092.6,10.27,3.29,435.912326,68.28,16,32.78,60.87,84.44,7,T3,express,1
597.93,105.41,3.09,405.926735,22.53,8,22.18,24.71,123.73,3,T1,express,0
545.09,39.09,1.96,151.837398,38.42,6,45.45,68.97,115.14,2,T3,standard,0
2376.55,7.33,2.86,172.894002,27.19,3,17.85,NA,153.42,4,T1,standard,1
1514.56,106.14,1.06,465.910569,63.82,14,56.04,38.2,231.3,4,T3,standard,1
690.46,24.76,1.58,405.159718,6.35,10,86.7,84.24,9.78,6,T2,standard,0
375.75,78.9,1.45,613.708068,21.31,16,1.57,35.25,226.89,,T3,standard,0
1975.8,54.82,2.25,402.471037,41.54,11,36.13,46.43,55.49,3,T3,express,1
1334.0,71.57,1.52,93.584436,54.81,10,77.9,34.13,73.62,5,T1,express,0
1279.74,116.13,2.62,372.366719,,8,15.78,61.87,181.99,1,T1,express,0
1376.26,115.7,1.28,439.433983,47.94,1,72.38,71.18,32.68,4,T2,standard,1
2948.16,25.79,1.93,368.866978,37.89,2,73.05,90.58,57.12,4,T3,standard,1
544.17,115.98,2.38,44.253129,24.25,18,81.3,57.48,164.59,5,T2,express,0
1220.12,55.0,2.25,269.859337,61.64,4,33.71,0.79,171.92,5,T1,express,0
507.06,106.99,2.1,345.005766,28.28,9,77.01,93.75,182.88,3,T1,standard,0
1195.23,59.01,1.67,0,48.32,17,6.07,98.74,208.34,3,T2,express,0
2631.23,92.62,1.39,0,26.11,5,74.63,81.3,173.33,1,T2,standard,0
428.18,15.38,0.37,275.795655,61.19,14,84.87,2.7,50.67,4,T3,express,0
2655.52,115.9,0.56,70.816455,70.95,5,53.56,1.68,145.56,6,T3,standard,0
843.89,46.72,2.75,0,17.44,2,48.36,66.2,144.89,6,T1,standard,0
259.01,96.2,1.93,411.287301,47.1,14,36.49,8.82,93.01,4,T2,standard,0
914.88,106.01,0.72,284.183866,50.45,14,49.61,60.62,159.45,4,T1,standard,0
2994.82,76.61,0.53,265.981809,26.85,5,9.16,25.71,38.09,5,T3,express,0
18.95,12.8,0.4,145.897827,18.83,5,67.65,21.56,122.54,4,T1,standard,0
2967.99,112.07,0.24,0,47.37,12,76.75,36.67,101.8,7,T3,express,0
1403.11,29.93,2.46,433.532447,33.11,16,54.04,45.58,101.65,4,T3,express,0
1322.04,20.86,2.5,330.780778,47.88,11,28.49,45.07,70.64,5,T3,express,0
2033.83,20.77,3.03,137.506806,36.68,9,45.62,51.63,81.74,7,T3,express,0
2533.33,93.96,2.03,39.08292,34.83,4,41.41,47.6,33.24,1,T2,standard,1
362.71,48.62,0.18,38.981159,34.44,12,21.23,41.97,229.74,6,T1,express,0
3058.58,1.56,1.62,308.745443,32.46,6,97.75,82.18,153.0,5,T1,standard,0
350.4,17.75,1.54,448.086458,50.29,13,2.09,86.54,12.1,4,T1,express,0
125.76,112.72,0.93,0,31.91,4,29.2,79.29,61.03,3,T3,standard,1
587.67,76.2,2.01,179.898077,66.16,18,41.91,25.88,146.59,6,T2,express,0
2773.95,66.17,2.85,251.821069,43.68,17,68.52,29.56,133.89,7,T2,express,0
2282.17,1.62,0.65,93.652607,5.15,11,75.54,29.45,145.16,3,T3,standard,0
682.45,99.72,2.01,370.852571,64.12,14,46.12,18.57,164.19,3,T1,standard,0
3166.44,45.14,3.21,46.717368,19.03,13,82.99,62.65,74.77,7,T1,standard,1
1152.03,5.51,1.07,219.659613,51.82,8,35.79,75.23,180.43,2,T3,standard,1
545.75,23.19,0.08,259.326174,14.61,6,92.88,42.05,150.54,4,T2,standard,0
2001.39,62.41,1.77,247.952271,64.51,1,81.3,18.44,65.33,5,T3,standard,0
162.43,114.27,0.58,116.882108,19.85,15,72.81,21.77,81.98,4,T1,express,1
2142.27,20.86,2.42,164.605606,55.79,3,70.73,79.12,178.57,3,T2,standard,0
849.58,51.41,1.68,0,13.69,2,9.4,46.15,165.77,3,T3,standard,0
2143.83,0.72,1.58,339.694218,59.75,18,76.48,17.87,237.96,2,T1,standard,1
2123.62,53.46,2.82,320.930314,15.74,2,0.96,69.85,10.32,1,T3,express,0
1439.68,96.21,0.1,174.221349,66.6,12,15.31,51.25,45.47,4,T3,express,1
1528.67,67.01,0.19,264.146747,33.6,12,89.34,75.82,217.47,5,T1,express,0
1002.57,38.78,3.03,91.324446,66.89,9,89.3,79.45,151.1,6,T1,standard,1
119.32,109.63,1.99,232.906044,37.09,12,7.14,55.08,157.14,2,T3,standard,1
1658.31,14.98,1.74,0,23.7,9,56.42,17.37,34.37,5,T3,express,0
924.13,94.51,0.89,283.263168,48.0,2,55.21,78.91,187.88,5,T1,express,0
943.3,39.2,0.26,430.848022,57.97,6,62.03,85.47,23.71,6,T1,express,1
2117.87,12.29,0.12,460.605516,43.15,18,22.37,41.96,69.48,4,T1,standard,0
517.05,19.8,3.22,373.547641,11.87,18,85.93,78.82,184.07,3,T1,standard,0
902.77,51.83,0.22,191.009169,61.2,11,91.47,32.84,128.33,2,T1,express,0
1974.49,23.4,1.0,55.096794,57.89,8,53.32,82.41,137.3,6,T1,standard,0
2314.63,45.87,3.12,71.183705,63.78,9,94.35,55.5,60.22,2,T1,express,0
2601.52,41.52,2.71,413.003136,54.59,4,31.16,64.51,214.38,5,T3,express,0
1703.09,2.42,2.89,433.045349,69.62,14,31.65,67.37,196.36,5,T2,standard,1
2253.08,74.95,2.13,279.009002,39.31,2,23.59,46.42,96.15,3,T1,express,0
1870.86,76.76,3.18,24.007103,43.59,6,94.42,40.59,151.75,1,T2,standard,0
2845.58,73.53,0.39,490.227178,61.67,1,0.63,58.44,141.96,1,T1,express,0
2929.51,37.16,0.6,332.60358,69.3,10,93.91,72.02,169.37,7,T3,express,1
92.79,38.54,0.55,31.914489,20.81,4,15.02,95.94,70.82,3,T1,standard,1
1826.2,35.45,3.49,145.875164,12.72,11,88.71,28.82,164.05,4,T2,standard,1
3124.74,29.08,2.19,321.324691,27.11,18,71.79,64.86,128.16,6,T1,standard,0
895.31,116.03,2.88,231.908314,33.0,1,33.59,16.69,59.15,3,T2,standard,0
871.38,73.67,0.3,10.648296,30.45,14,84.07,91.8,157.13,2,T1,standard,0
1844.64,49.26,1.89,98.04216,66.75,5,25.55,29.99,226.8,3,T1,standard,1
2181.97,41.14,2.03,422.518333,30.54,1,27.06,46.58,94.66,2,T1,standard,0
2504.2,45.71,1.0,108.018875,65.85,2,87.33,53.28,165.89,7,T2,standard,0
2728.75,106.99,3.24,121.545693,25.31,8,41.28,63.52,178.28,4,T2,standard,0
2757.44,91.62,2.76,348.724391,55.39,12,7.2,18.5,195.36,3,T2,express,1
307.9,45.06,2.55,212.154002,10.98,5,11.51,28.19,63.05,3,T1,express,1
1764.34,90.47,2.06,451.577396,37.04,7,81.63,51.3,162.91,4,T2,express,0
2200.33,108.52,3.39,35.432057,70.6,10,67.62,72.96,76.82,5,T2,express,0
1605.16,56.91,3.19,354.07109,60.56,9,89.23,13.77,204.98,2,T3,standard,0
410.36,50.44,2.17,294.011179,33.31,9,71.24,65.14,,3,T2,standard,1
216.91,58.94,0.54,208.708071,7.49,4,43.63,57.23,160.96,6,T3,express,0
611.3,87.85,0.85,164.167478,53.75,15,90.01,12.15,145.11,2,T3,standard,1
128.97,67.75,3.02,125.142337,60.07,7,42.76,72.93,76.04,1,T2,standard,1
1373.64,80.43,3.2,360.389706,33.82,9,19.71,64.51,142.09,6,T3,express,0
2552.43,114.29,1.03,427.315452,64.8,16,40.32,90.47,116.01,3,T3,express,0
992.23,53.6,1.45,156.968862,5.15,9,53.57,45.53,106.65,1,T1,express,0
3086.84,96.08,1.32,62.69173,35.89,3,43.46,68.7,204.65,1,T1,standard,1
600.68,78.24,3.48,508.109185,64.23,3,78.21,56.66,60.54,4,T1,standard,0
353.05,92.69,2.09,359.178445,3.58,13,411.57,46.72,28.38,4,T2,express,0
367.3,70.11,2.45,147.465406,39.35,12,38.44,52.69,161.88,7,T2,standard,0
2268.44,110.49,3.45,156.428478,71.08,7,47.32,12.67,33.1,2,T2,standard,0
3187.39,1.2,3.34,374.467107,53.81,6,89.36,93.79,42.45,5,T3,express,1
1316.82,61.43,1.54,149.098293,60.84,8,61.86,86.46,"77,87",5,T3,standard,0
2245.5,11.58,0.48,414.66176,50.69,4,74.79,21.09,99.16,7,T3,standard,1
2132.45,87.62,1.47,360.584354,48.43,5,89.89,18.01,7.97,4,T2,express,0
601.47,35.37,1.09,221.949041,54.97,18,84.35,18.18,33.66,6,T1,express,0
1817.56,98.11,1.25,450.855992,38.38,1,9.29,23.91,34.95,2,T3,standard,0
1029.88,95.74,0.31,187.784245,51.55,2,41.16,75.01,125.94,1,T2,standard,0
2859.96,95.05,0.72,418.090422,54.78,4,13.16,70.23,141.6,2,T3,standard,0
257.94,51.52,0.65,282.209233,31.95,11,56.45,9.8,230.26,2,T3,standard,0
1456.07,26.61,1.18,185.423634,64.73,13,44.14,49.66,20.62,5,T3,express,0
2115.59,81.0,3.13,415.47196,31.95,10,73.03,20.12,40.84,4,T3,standard,0
1471.01,60.71,0.46,479.040799,32.73,3,0.86,20.35,46.52,1,T1,express,0
1847.95,114.26,3.0,219.730774,65.31,5,44.1,9.74,209.12,2,T2,express,0
126.17,108.18,3.09,278.396051,16.33,6,46.42,20.5,116.55,2,T3,standard,0
2874.68,48.85,2.65,183.777268,50.71,4,87.2,64.92,122.78,6,T1,express,0
,21.54,3.09,274.870038,0.79,7,42.02,68.53,83.06,6,T1,express,0
1831.37,33.2,1.48,367.103048,56.69,5,69.25,33.89,34.07,2,T1,standard,1
730.81,73.18,0.76,61.664123,50.28,6,12.9,64.99,100.02,7,T3,standard,0
1414.86,75.03,2.36,159.557209,58.97,1,,75.15,96.79,5,T3,express,0
2650.64,64.7,2.01,248.461487,46.45,6,21.39,36.77,64.04,4,T2,express,1
1442.97,13.87,2.57,335.684935,36.65,4,41.44,24.59,7.92,4,T3,standard,0
2273.18,113.38,3.44,237.472927,2.13,4,72.26,70.74,121.59,NA,T2,express,0
662.77,112.01,1.96,234.810014,28.21,8,95.28,463.82,64.28,3,T2,express,0
2654.89,54.15,2.33,327.151998,40.7,10,26.86,32.37,175.28,6,T2,standard,0
1596.25,67.31,,222.410912,47.23,14,1.08,73.0,114.98,6,T3,standard,0
1835.73,104.32,0.73,2435.987918,2.35,4,7.43,96.45,162.43,,T2,standard,0
2388.18,102.44,1.45,366.291813,10.3,9,9.8,45.28,137.93,7,T1,express,1
2745.37,13.85,3.33,0,58.48,18,75.62,16.93,46.19,4,T1,express,0
1288.4,4.91,1.6,245.194778,10.8,5,3.26,62.25,148.75,2,T3,express,0
625.63,85.88,0.63,109.834511,56.83,5,93.11,35.66,36.99,6,T3,standard,0
2883.83,29.42,2.49,333.834301,31.32,3,45.63,77.97,191.96,3,T1,standard,1
2921.85,113.73,2.87,0,61.46,13,,85.77,59.42,4,T1,standard,1
1216.68,45.91,2.87,70.11301,66.4,14,81.92,93.45,,6,T2,standard,0
741.67,105.83,2.17,443.119699,18.4,6,45.1,27.16,162.83,2,T3,standard,0
1039.92,47.45,1.5,301.589893,69.27,12,32.45,2.9,39.63,6,T2,express,0
3044.62,45.89,0.16,49.675559,28.6,10,13.8,59.78,40.63,3,T2,standard,1
3111.88,32.75,1.98,163.201614,65.02,16,55.89,47.93,77.81,1,T3,standard,0
1463.81,4.01,1.52,132.988048,6.09,5,17.02,98.16,103.88,1,T1,standard,0
2831.33,83.28,2.75,181.278064,22.85,13,6.85,47.18,65.96,3,T2,express,0
2103.77,115.2,2.94,345.435364,26.8,13,17.66,20.96,117.46,3,T1,express,0
2008.54,16.61,3.42,145.892118,30.63,1,63.82,45.56,32.36,1,T3,express,1
2652.09,24.74,3.02,193.704437,42.53,14,48.36,62.97,101.89,6,T3,standard,1
2430.32,45.47,0.69,209.754357,64.68,4,62.99,82.49,23.41,3,T1,express,0
523.89,104.2,1.32,404.794951,33.76,11,61.8,87.55,78.16,6,T3,express,0
1265.76,31.53,1.63,232.303736,13.22,1,63.74,83.7,15.79,2,T3,standard,1
3126.13,114.65,2.01,176.676313,52.56,13,38.5,22.27,141.59,4,T2,standard,1
2325.43,85.08,1.75,481.233404,23.04,15,61.65,54.6,232.18,2,T1,standard,0
2596.87,30.55,1.22,349.073506,55.62,9,0.02,68.86,192.3,6,T3,express,1
2499.2,50.57,3.44,152.851892,47.85,15,46.86,87.1,205.1,5,T2,express,0
1001.49,3.18,2.62,394.66268,41.17,8,65.31,47.36,150.96,7,T1,express,0
3124.99,33.93,"0,35",96.743067,54.29,16,77.5,18.97,161.03,1,T3,express,0
2964.33,16.29,0.49,0,7.49,17,55.6,81.97,86.15,2,T2,express,0
2458.72,119.36,0.28,0,16.6,7,1.61,59.37,94.71,4,T1,standard,0
926.73,48.58,0.35,397.681299,24.74,12,86.75,11.0,143.22,6,T1,standard,1
3010.7,117.14,2.36,50.700093,50.21,8,87.33,6.44,214.38,6,T1,express,1
807.28,2.68,0.41,442.335655,24.32,9,81.57,30.14,130.71,6,T1,express,0
2624.96,18.66,1.57,81.945622,25.65,15,53.17,26.02,164.54,4,,express,0
2461.01,42.12,2.78,114.839322,12.45,16,19.76,94.56,220.52,1,T1,express,0
1507.41,21.43,0.73,294.898262,24.3,15,94.18,57.88,201.39,5,T3,express,0
1480.88,33.13,0.39,336.555299,7.56,11,85.99,8.22,171.58,7,T2,express,0
702.97,88.17,2.44,187.235407,58.19,9,3.12,99.72,123.59,6,,standard,1
2812.34,94.35,2.45,140.878533,2.43,18,19.08,26.55,31.81,7,T2,standard,1
1753.26,21.33,3.42,171.66217,12.5,9,65.92,34.65,171.19,6,T1,,0
2785.05,14.62,1.84,363.408772,38.42,9,54.52,10.28,137.84,4,T3,express,0
2084.43,71.89,0.59,498.063103,1.87,5,52.1,26.36,62.65,2,T2,standard,0
1986.36,58.99,2.1,298.209578,58.66,16,45.13,38.73,19.52,6,T2,express,0
535.2,8.07,1.01,230.993372,37.64,4,73.94,8.88,189.05,3,T3,standard,1
2169.53,34.88,0.96,335.873703,64.96,14,71.71,6.02,230.72,5,T1,standard,1
2730.11,66.68,2.38,168.259411,33.81,4,6.92,92.85,84.36,4,T2,standard,0
1065.64,77.18,0.59,306.90185,44.29,2,33.22,95.34,78.39,5,T3,standard,0
1601.81,48.28,2.39,361.875392,3.33,11,44.54,10.15,110.3,5,T1,express,0
1725.05,50.99,3.15,185.362588,41.99,9,15.01,49.23,96.0,3,T3,express,1
476.34,80.0,0.62,469.350292,48.31,15,91.79,34.76,94.77,7,T2,express,0
206.28,69.88,2.82,12.679354,45.64,10,17.67,35.32,200.13,5,T3,express,1
877.34,114.44,0.92,400.139427,47.68,8,40.57,46.49,28.58,7,T3,express,1
2808.62,31.87,0.26,193.031483,19.83,6,70.99,40.71,77.92,1,T2,standard,0
1375.79,63.25,1.62,389.753589,5.32,8,82.16,98.3,206.94,1,T2,express,0
1710.13,28.82,2.85,249.912385,64.12,9,97.6,70.27,16.8,7,T3,standard,1
3107.86,83.06,1.44,113.174382,13.37,15,2.68,56.29,178.71,7,T1,express,1
2973.61,50.5,3.36,281.17044,3.32,10,87.74,36.71,17.66,5,T1,express,0
1809.21,58.59,0.86,429.70567,11.06,17,76.09,93.75,196.23,3,T1,,0
375.01,109.11,0.77,404.691809,22.0,10,8.19,5.09,99.97,7,T1,express,0
1514.24,28.2,2.76,270.35431,18.01,17,44.51,0.56,75.0,1,T2,standard,0
517.78,101.92,0.68,81.916199,13.61,8,76.05,52.84,227.3,1,T2,standard,0
,40.9,0.88,243.107718,22.33,7,67.99,86.13,107.32,3,T3,standard,0
681.46,30.71,1.69,35.193891,33.56,6,85.36,76.31,7.06,3,T1,express,0
2165.19,9.84,,221.349718,70.73,18,9.38,34.83,195.5,1,T1,express,0
1551.51,68.95,1.96,120.809238,16.13,11,0.55,44.87,42.08,5,T3,express,0
411.24,NA,1.82,239.944743,67.78,5,17.7,17.38,130.37,1,T3,standard,0
2371.41,14.6,1.18,0,60.74,15,51.56,35.73,9.29,4,T3,standard,1
2772.65,73.35,0.55,207.435588,60.17,17,77.12,24.37,94.99,3,T1,express,0
1120.78,55.46,1.07,0,61.17,8,30.54,99.06,31.86,3,T3,standard,0
1787.8,96.92,1.94,116.510782,63.42,10,75.46,51.86,21.87,4,T1,express,1
2473.64,108.59,0.67,119.806137,36.19,3,34.53,26.05,77.6,7,T1,express,0
1307.24,25.88,0.97,77.741861,47.82,3,82.7,85.28,201.03,2,T3,standard,0
2499.34,23.68,2.5,185.811804,68.36,8,33.32,67.39,171.36,5,T3,express,1
211.85,94.14,0.82,349.454563,12.31,11,47.35,47.0,25.58,5,T2,express,0
1992.73,59.31,1.75,192.984188,1.68,17,14.94,2.89,136.94,3,T2,standard,0
3134.29,26.68,3.29,247.782022,2.82,9,86.12,2.83,209.93,4,T1,express,0
368.27,34.27,0.61,348.833684,50.75,4,9.58,34.75,222.18,4,T3,express,0
1007.97,56.52,1.64,0,13.42,6,83.25,97.91,54.52,6,T1,standard,0
2803.6,95.4,3.3,71.621276,52.85,15,98.09,72.28,90.89,2,T3,standard,0
248.56,75.72,0.74,209.133582,63.29,2,93.29,68.66,24.53,2,T1,standard,0
1466.49,70.5,0.35,379.312781,56.9,9,23.74,61.05,171.51,4,T3,standard,0
727.71,97.71,3.06,346.756137,35.59,16,47.14,71.63,66.33,6,T2,standard,0
3053.02,92.31,1.45,413.946968,46.68,12,9.68,60.43,67.89,6,T1,standard,0
2273.72,78.71,3.2,57.280209,54.45,14,27.64,58.45,114.32,4,T3,standard,1
287.23,77.45,0.91,460.393898,49.27,4,47.83,33.36,13.15,1,T1,standard,0
257.92,88.54,1.32,148.702816,25.22,7,21.17,29.74,204.87,2,T3,standard,0
663.7,118.43,1.85,281.899983,60.17,16,63.78,80.91,142.54,6,T2,standard,1
1112.29,90.34,0.41,315.439492,53.63,11,3.45,98.99,237.92,3,T1,standard,0
156.81,95.01,0.33,168.858092,66.33,14,17.53,72.98,91.1,6,T2,standard,1
291.87,84.91,0.73,27.839971,60.65,5,50.98,12.5,23.88,7,T1,express,1
1398.57,70.64,0.48,283.378609,5.21,12,3.91,50.79,134.22,1,T1,standard,0
19.52,103.88,2.16,240.833715,69.56,6,53.06,19.98,124.12,4,T2,standard,0
1406.51,52.35,2.93,357.648522,38.37,4,80.86,28.21,235.81,7,T2,express,1
467.26,15.97,2.89,155.418462,10.45,5,65.96,70.4,204.0,5,T1,express,0
2411.32,64.91,3.04,0,67.67,7,16.99,44.95,177.62,5,T1,express,0
1044.0,100.68,2.81,318.595864,19.9,15,56.11,41.11,233.02,3,NA,standard,0
331.15,64.73,3.49,140.920367,69.7,14,94.52,,127.74,7,T2,standard,0
1889.62,98.79,0.49,258.1737,71.88,17,66.95,81.09,210.29,5,T3,express,0
2072.66,37.17,2.27,167.232453,39.3,7,76.48,10.2,182.76,1,T2,NA,0
1838.03,113.63,1.28,240.337198,64.77,5,24.07,41.08,75.58,6,T1,standard,1
28.57,35.63,2.73,242.366268,31.93,5,49.19,43.06,47.44,5,T2,standard,1
1069.12,94.72,1.84,217.001541,14.42,10,74.03,61.06,17.26,3,T1,express,0
262.9,47.94,1.43,382.448484,70.47,10,26.63,82.26,86.73,1,T3,standard,1
2978.54,65.79,0.88,225.40474,50.28,14,51.48,62.08,105.81,3,T1,express,0
1742.54,49.85,0.42,0,52.62,8,68.98,90.75,34.5,1,T1,standard,1
1700.86,86.37,2.84,329.604197,19.14,4,3.09,66.22,85.26,2,T2,express,0
722.48,111.02,0.21,293.276796,61.29,17,75.08,40.71,40.1,4,T3,express,0
1488.73,112.0,0.35,284.755296,48.44,2,66.73,38.46,177.0,1,T3,standard,1
2644.82,48.87,2.73,60.118463,43.35,12,47.95,69.38,228.83,4,T3,standard,0
2521.63,38.04,2.08,179.898644,5.59,13,1.74,68.08,31.02,7,T1,standard,0
277.1,80.95,1.52,345.969974,35.99,2,35.73,95.03,150.69,3,T2,standard,0
2356.48,53.66,3.19,117.619231,42.4,10,18.19,32.67,14.32,5,T3,standard,0
414.99,60.72,1.04,193.549569,23.09,1,31.58,45.11,150.23,2,T2,express,0
2627.88,98.69,1.85,171.889475,6.64,15,1.45,36.3,167.26,1,T1,standard,1
2681.46,31.3,2.98,35.782152,66.74,8,27.36,51.39,48.53,3,T3,standard,1
2383.09,89.47,1.66,195.445992,2.62,11,78.87,55.65,184.39,6,T1,express,1
1607.26,27.29,2.95,425.088181,63.47,14,49.1,68.91,195.0,1,T1,standard,1
2913.87,48.89,3.5,175.127672,29.25,2,77.64,94.16,97.46,5,T1,express,0
792.44,57.32,22.57,459.631451,5.66,12,44.27,34.26,188.2,1,T1,express,0
930.13,49.87,2.85,52.27052,67.91,17,57.29,66.18,113.66,1,T3,express,1
3146.95,4.32,0.4,159.715472,29.41,10,16.87,1.57,156.94,6,T1,express,0
2234.63,53.04,3.22,126.634137,54.15,16,61.5,99.86,217.58,7,T1,express,0
1176.93,106.46,2.68,358.795667,26.08,14,23.09,51.45,180.25,5,T3,standard,0
1346.21,35.17,2.95,150.119695,23.13,11,34.8,8.79,26.05,4,T2,standard,0
307.94,29.02,2.41,150.832934,13.02,9,32.63,20.68,60.62,1,T2,express,0
1158.92,34.83,1.19,472.290265,31.57,10,61.02,86.52,147.25,4,T3,standard,0
1778.67,94.5,1.23,374.674886,61.01,10,29.23,2.59,75.24,4,T2,express,1
1094.83,56.08,1.09,445.307934,61.74,11,39.0,28.55,126.44,4,T1,standard,0
602.1,61.74,1.05,0,53.9,4,48.87,83.06,167.35,2,T3,standard,0
400.77,74.98,2.98,234.79306,61.05,6,28.86,67.13,106.66,6,T2,standard,1
1044.35,58.39,2.66,255.853789,14.85,17,61.64,55.42,236.65,5,T3,express,0
328.07,21.44,3.3,87.918348,36.64,1,66.93,0.05,192.19,7,T1,standard,0
1347.99,37.21,1.31,315.998584,50.07,18,58.61,52.24,27.08,7,T3,standard,0
89.21,70.07,2.66,214.989491,29.52,13,57.18,84.06,33.26,7,T2,standard,0
1532.78,109.95,1.07,466.44274,38.02,17,3.77,44.07,140.29,4,T1,standard,1
11.61,51.4,3.23,217.148606,57.24,11,43.75,18.53,168.86,3,T1,NA,0
2966.11,33.8,0.35,381.919952,33.49,18,76.58,98.56,110.77,2,T3,standard,0
1822.76,47.49,1.45,69.938535,31.88,1,52.35,38.46,199.38,2,T2,standard,1
687.3,7.68,1.75,132.860433,46.44,6,56.31,61.23,62.95,7,T1,express,0
2564.68,65.36,1.06,370.191901,50.58,17,16.5,51.46,75.46,6,T2,standard,1
2310.25,29.15,1.92,430.84636,18.03,12,74.71,50.39,84.03,1,T2,standard,0
396.14,42.31,0.31,34.455592,49.42,16,75.48,76.13,203.4,5,T3,standard,1
794.81,113.04,2.81,414.451907,21.83,17,44.9,23.14,187.11,3,T3,standard,0
3052.61,21.83,0.03,298.218757,56.63,6,17.29,4.18,51.9,6,T2,express,0
2325.0,8.26,1.35,198.233509,35.55,3,90.61,17.48,82.05,1,T2,standard,0
2151.62,14.7,0.0,223.147748,63.28,3,30.7,47.42,93.04,5,T3,express,0
1820.62,24.2,2.74,162.466927,66.75,4,63.28,77.56,139.78,6,T1,standard,0
2962.27,61.39,0.4,0,60.51,5,NA,61.47,75.03,4,T1,standard,0
569.05,92.17,0.7,0,0.72,1,56.85,44.24,79.56,6,T3,express,0
1698.74,78.97,1.23,487.01805,19.49,11,78.26,54.71,82.34,3,T3,standard,1
2130.56,85.63,2.43,134.324517,67.45,12,59.63,40.6,214.52,7,T1,standard,0
23.5,4.85,0.23,433.449966,46.16,16,88.02,10.97,60.85,6,T1,standard,1
1468.28,4.17,1.39,320.634246,,6,92.84,54.9,238.99,5,T3,express,0
3094.04,20.96,1.89,132.281867,69.26,14,73.7,96.47,180.45,4,T2,standard,1
1217.39,55.47,1.97,33.666533,71.04,17,70.83,12.52,117.88,2,T3,express,1
1450.29,61.81,2.1,320.518105,19.83,6,38.3,26.93,50.35,7,T3,standard,0
1830.62,45.11,0.25,220.694837,10.63,9,56.45,92.11,230.32,7,T2,standard,0
6.53,65.1,2.93,433.494657,46.15,13,87.6,11.57,154.86,3,T1,express,0
